Bengali,Odiya
কেন্দ্রীয় পার্থক্য,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ |
কেন্দ্রীয় পার্থক্য সূত্র,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସୂତ୍ର |
কেন্দ্রীয় পার্থক্য টেবিল,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସାରଣୀ |
কেন্দ্রীয় সীমা উপপাদ্য,କେନ୍ଦ୍ରୀୟ ସୀମା ଥିଓରେମ୍ |
কেন্দ্রীয় মুহূর্ত,କେନ୍ଦ୍ରୀୟ ମୁହୂର୍ତ୍ତ |
কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট (CPU),କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ଏକକ (CPU)
কেন্দ্রীয় প্রবণতা,କେନ୍ଦ୍ରୀୟ ପ୍ରବୃତ୍ତି |
কেন্দ্র,କେନ୍ଦ୍ର
মাধ্যাকর্ষণ কেন্দ্র,ମାଧ୍ୟାକର୍ଷଣ କେନ୍ଦ୍ର |
দলের কেন্দ্র,ଗୋଷ୍ଠୀର କେନ୍ଦ୍ର |
ভর কেন্দ্র,ଜନତା କେନ୍ଦ୍ର |
প্রতিসাম্য কেন্দ্র,ସମୃଦ୍ଧତାର କେନ୍ଦ୍ର |
অপকেন্দ্র বল,ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |
কেন্দ্রমুখী বল,ସେଣ୍ଟ୍ରିପେଟାଲ୍ ଫୋର୍ସ |
ভরকেন্দ্র,ସେଣ୍ଟ୍ରଏଡ୍
নিশ্চিততা,ନିଶ୍ଚିତତା
সিজিএস সিস্টেম,cgs ସିଷ୍ଟମ୍ |
সিজিএস ইউনিট,cgs ଏକକ
পার্থক্যের চেইন নিয়ম,ଭିନ୍ନତାର ଶୃଙ୍ଖଳା ନିୟମ |
সুযোগ কারণ,ସୁଯୋଗ କାରଣ
সুযোগ চলে যায়,ସୁଯୋଗ ଗତି କରେ |
অক্ষ পরিবর্তন,କୁମ୍ଭଗୁଡ଼ିକର ପରିବର୍ତ୍ତନ
ভিত্তি পরিবর্তন,ଆଧାର ପରିବର୍ତ୍ତନ
আদেশ পরিবর্তন,କ୍ରମ ପରିବର୍ତ୍ତନ
বৈশিষ্ট্য সহগ,ବ character ଶିଷ୍ଟ୍ୟ ଗୁଣବତ୍ତା
নির্ধারক,ନିର୍ଣ୍ଣୟକାରୀ
চরিত্রগত সমীকরণ,ବ character ଶିଷ୍ଟ୍ୟ ସମୀକରଣ
চরিত্রগত ফাংশন,ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ
লগারিদমের বৈশিষ্ট্য,ଲୋଗାରିଦମର ଚରିତ୍ର |
চরিত্রগত বহুপদ,ଚରିତ୍ରିକ ବହୁଭୂତ |
বৈশিষ্ট্যগত মান,ଚରିତ୍ରିକ ମୂଲ୍ୟ
চরিত্রগত ভেক্টর,ଚରିତ୍ର ଭେକ୍ଟର୍ |
অক্ষর সেট,ବର୍ଣ୍ଣ ସେଟ୍ |
চার্ট,ଚାର୍ଟ
চি-স্কয়ার বিতরণ,ଚି-ବର୍ଗ ବଣ୍ଟନ |
চি-বর্গাকার সূত্র,ଚି-ବର୍ଗ ସୂତ୍ର |
চি-স্কয়ার পরীক্ষা,ଚି-ବର୍ଗ ପରୀକ୍ଷା |
জ্যা,ଧ୍ୱନି
জ্যা-দ্বিখণ্ডন পদ্ধতি,କୋର୍ଡ-ବିସେକସନ ପଦ୍ଧତି |
সাইফার বার্তা (=কোডেড বার্তা),ସାଇଫର୍ ବାର୍ତ୍ତା (= କୋଡ୍ ହୋଇଥିବା ବାର୍ତ୍ତା)
সাইফার (শূন্য),ସାଇଫର୍ (ଶୂନ)
বৃত্ত,ବୃତ୍ତ
অভিসার বৃত্ত,ସମ୍ମିଶ୍ରଣର ବୃତ୍ତ |
সার্কিট ম্যাট্রিক্স,ସର୍କିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
বৃত্তাকার,ବୃତ୍ତାକାର |
বৃত্তাকার অ্যাসিম্পটোট,ବୃତ୍ତାକାର ଅସ୍ମପଟ୍ଟ |
বৃত্তাকার হেলিক্স,ବୃତ୍ତାକାର ହେଲିକ୍ସ |
বৃত্তাকার গতি,ବୃତ୍ତାକାର ଗତି |
পরিধি কেন্দ্র,ସୁନ୍ନତ
পরিবৃত্ত,ସୁନ୍ନତ
পরিধি করা,ସର୍କୁସ୍କ୍ରିପ୍ କରନ୍ତୁ |
পরিধিকৃত,ସର୍କୁକ୍ରାଇଡ୍ |
পরিধিকৃত বৃত্ত,ସର୍କୁକ୍ରାଇଡ୍ ସର୍କଲ୍ |
ক্লাসিক্যাল ডিডাক্টিভ কৌশল,ଶାସ୍ତ୍ରୀୟ deductive କ que ଶଳ |
শাস্ত্রীয় গতিবিদ্যা,ଶାସ୍ତ୍ରୀୟ ଗତିଶୀଳତା |
শাস্ত্রীয় অপ্টিমাইজেশান,ଶାସ୍ତ୍ରୀୟ ଅପ୍ଟିମାଇଜେସନ୍ |
শাস্ত্রীয় ধ্বংস সমস্যা,ଶାସ୍ତ୍ରୀୟ ଧ୍ୱଂସ ସମସ୍ୟା |
শাস্ত্রীয় পরিসংখ্যানগত বলবিদ্যা,ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |
ত্রুটির শ্রেণীবিভাগ,ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ
ক্লাসের ব্যবধান,ଶ୍ରେଣୀ ବ୍ୟବଧାନ
ক্লাস-ব্যবধান ইউনিট,ଶ୍ରେଣୀ-ବ୍ୟବଧାନ ଏକକ |
শ্রেণীর সীমা,ଶ୍ରେଣୀ ସୀମା
ঘড়ির কাঁটার দিকে,ଘଣ୍ଟା ବୁଲାଇ |
ক্লোপেন (= বন্ধ এবং খোলা),clopen (= ବନ୍ଦ ଏବଂ ଖୋଲା)
বন্ধ,ବନ୍ଦ |
বদ্ধ উত্তল হুল,ବନ୍ଦ କନଭକ୍ସ ହଲ୍ |
বন্ধ ঘনক্ষেত্র,ବନ୍ଦ କ୍ୟୁବ୍ |
বন্ধ বক্ররেখা,ବନ୍ଦ ବକ୍ର
বন্ধ ডোমেইন,ବନ୍ଦ ଡୋମେନ୍ |
বন্ধ চিত্র,ବନ୍ଦ ଚିତ୍ର
বন্ধ ব্যবধান,ବନ୍ଦ ବ୍ୟବଧାନ |
বন্ধ অঞ্চল,ବନ୍ଦ ଅଞ୍ଚଳ |
বন্ধ সেট,ବନ୍ଦ ସେଟ୍ |
বন্ধ পৃষ্ঠ,ବନ୍ଦ ପୃଷ୍ଠ
বন্ধ,ବନ୍ଦ
বন্ধ অপারেটর,ବନ୍ଦ ଅପରେଟର |
বন্ধ বিন্দু (= যোগাযোগ বিন্দু),ବନ୍ଦ ବିନ୍ଦୁ (= ଯୋଗାଯୋଗ ବିନ୍ଦୁ)
বন্ধ ঘোষণা,ବନ୍ଦ ଡାକରା
বন্ধ সেট,ବନ୍ଦ ସେଟ୍ |
ক্লাস্টার পয়েন্ট,କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |
গুচ্ছের আদর্শ,କ୍ଲଷ୍ଟର ନମୁନା
ক্লাস্টার সেট,କ୍ଲଷ୍ଟର ସେଟ୍ |
সমাক্ষ বৃত্ত,ସମବାୟ ସର୍କଲଗୁଡିକ |
সমাক্ষীয় প্যারাবোলাস,ସମବାୟ ପାରାବୋଲସ୍ |
সমাক্ষ সমতল,ସମବାୟ ବିମାନ
সমাক্ষীয় ত্রিভুজ,ସମବାୟ ତ୍ରିରଙ୍ଗା |
কোব - ডগলাস ফাংশন,କୋବ୍ - ଡଗଲାସ୍ କାର୍ଯ୍ୟ |
কোডিং,କୋଡିଂ
ডেটা কোডিং,ତଥ୍ୟର କୋଡିଂ
সহ-ডোমেইন,ସହ-ଡୋମେନ୍ |
সহগ ম্যাট্রিক্স,କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
পারস্পরিক সম্পর্কের সহগ,ସମ୍ପର୍କର କୋଏଫିସିଏଣ୍ଟ୍ |
সংকল্প সহগ,ନିର୍ଣ୍ଣୟର ଗୁଣବତ୍ତା
স্থিতিস্থাপকতার সহগ,ଇଲାସ୍ଟିସିଟିର କୋଏଫିସିଏଣ୍ଟ୍ |
সম্প্রসারণের সহগ,ବିସ୍ତାରର ଗୁଣବତ୍ତା
ঘর্ষণ সহগ,ଘର୍ଷଣର କୋଏଫିସିଏଣ୍ଟ୍ |
রৈখিক প্রসারণের সহগ,ର line ଖ୍ୟ ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |
রিগ্রেশন সহগ,ରେଗ୍ରେସନ୍ ର ଗୁଣବତ୍ତା
পৃষ্ঠ টান সহগ,ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |
প্রকরণ সহগ,ପରିବର୍ତ୍ତନର ଗୁଣବତ୍ତା
কোফ্যাক্টর,କୋଫାକ୍ଟର |
মুদ্রা নিক্ষেপ (মুদ্রা টস),ମୁଦ୍ରା ଥ୍ରୋ (ମୁଦ୍ରା ଟସ୍)
নমুনা সংগ্রহ,ନମୁନା ସଂଗ୍ରହ
সমরেখার,collinear
সমরেখা,collinearity
কলাম,ସ୍ତମ୍ଭ
কলামের সমতা,ସ୍ତମ୍ଭ ସମାନତା
কলাম সমতুল্য,ସ୍ତମ୍ଭ ସମାନ
কলাম সমতুল্য ম্যাট্রিক্স,ସ୍ତମ୍ଭ ସମାନ ମେଟ୍ରିକ୍ସ |
কলাম ম্যাট্রিক্স,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
কলাম র‍্যাঙ্ক,ସ୍ତମ୍ଭ ମାନ୍ୟତା
কলাম হ্রাস ইকোলন ম্যাট্রিক্স,ସ୍ତମ୍ଭ ଇକୋଲନ୍ ମ୍ୟାଟ୍ରିକ୍ସ ହ୍ରାସ କଲା |
কলাম ভেক্টর,ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |
কলাম অনুসারে,ସ୍ତମ୍ଭ ଅନୁସାରେ
সম্মিলিত সমীকরণ,ମିଳିତ ସମୀକରଣ |
সাধারণ কোণ,ସାଧାରଣ କୋଣ
সাধারণ অক্ষ,ସାଧାରଣ ଅକ୍ଷ
সাধারণ ভিত্তি,ସାଧାରଣ ଆଧାର |
সাধারণ নির্ধারক,ସାଧାରଣ ଭେଦ
সাধারণ পার্থক্য,ସାଧାରଣ ପାର୍ଥକ୍ୟ |
সাধারণ সমস্যা,ସାଧାରଣ କାରକ |
সাধারণ লগারিদম,ସାଧାରଣ ଲୋଗାରିଦମ୍ |
সাধারণ একাধিক,ସାଧାରଣ ଏକାଧିକ |
সাধারণ অনুপাত,ସାଧାରଣ ଅନୁପାତ |
সাধারণ বিভাগ,ସାଧାରଣ ବିଭାଗ |
সাধারণ দিক,ସାଧାରଣ ପାର୍ଶ୍ୱ |
সাধারণ স্পর্শক,ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ୍ |
সাধারণ শব্দ,ସାଧାରଣ ଶବ୍ଦ
বিনিময় বিধি,ଯାତାୟାତ ନିୟମ |
পরিবর্তনমূলক সম্পত্তি,ଯାତାୟାତ ସମ୍ପତ୍ତି |
পরিবর্তনমূলক নিয়ম,ଯାତାୟାତ ନିୟମ |
সংযোজনের পরিবর্তনমূলক আইন,ଯୋଗର କ୍ରମାଗତ ନିୟମ |
গুণের পরিবর্তনমূলক আইন,ଗୁଣନର କ୍ରମାଗତ ନିୟମ |
পরিবর্তনমূলক অপারেশন,ଯାତାୟାତ କାର୍ଯ୍ୟ
কমিউটার গ্রুপ,ଯାତ୍ରୀ ଗୋଷ୍ଠୀ |
ম্যাট্রিক্সের যাতায়াত,ମ୍ୟାଟ୍ରିକ୍ସର ଯାତାୟାତ |
কমপ্যাক্ট সেট,କମ୍ପାକ୍ଟ ସେଟ୍ |
তুলনা,ତୁଳନାତ୍ମକତା
উপায়ের তুলনা,ଅର୍ଥର ତୁଳନା
শতাংশের তুলনা,ଶତକଡା ତୁଳନା
তুলনা পরীক্ষা,ତୁଳନା ପରୀକ୍ଷା
সামঞ্জস্য সমীকরণ,ସୁସଙ୍ଗତ ସମୀକରଣ
প্রতিযোগিতামূলক খেলা,ପ୍ରତିଯୋଗୀ ଖେଳ |
প্রতিযোগিতামূলক পরিস্থিতি,ପ୍ରତିଯୋଗିତାମୂଳକ ପରିସ୍ଥିତି |
প্রতিযোগিতামূলক কৌশল,ପ୍ରତିଯୋଗିତାମୂଳକ ରଣନୀତି |
কম্পাইলার,କମ୍ପାଇଲର୍
পরিপূরক,ସଂପନ୍ନ
পরিপূরক কোণ,ସଂପୃକ୍ତ କୋଣ |
পরিপূরক ঘটনা,ସପ୍ଲିମେଣ୍ଟାରୀ ଇଭେଣ୍ଟ पूरक घटना
পরিপূরক ফ্যাক্টর,ସଂପୃକ୍ତ କାରକ |
পরিপূরক ফাংশন,ସହାୟକ କାର୍ଯ୍ୟ
পরিপূরক অর্ধেক স্থান,ସଂପୃକ୍ତ ଅଧା ସ୍ଥାନ |
পরিপূরক ব্যবধান,ସଂପୃକ୍ତ ବ୍ୟବଧାନ |
পরিপূরক সেট,ସଂପନ୍ନ ସେଟ୍ |
পরিপূরক,ପରିପୁରଣ
একটি সেটের পরিপূরক,ଏକ ସେଟ୍ ର ସଂପନ୍ନ
সম্পূর্ণ আদমশুমারি,ସମ୍ପୂର୍ଣ୍ଣ ଜନଗଣନା
সম্পূর্ণ পারস্পরিক সম্পর্ক ম্যাট্রিক্স,ସଂପୂର୍ଣ୍ଣ ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |
সম্পূর্ণ মেট্রিক স্থান,ସମ୍ପୂର୍ଣ୍ଣ ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
সম্পূর্ণ অর্থনর্মাল সেট,ସଂପୂର୍ଣ୍ଣ ଅଥର୍ନୋମାଲ୍ ସେଟ୍ |
সম্পূর্ণ চতুর্ভুজ,ସମ୍ପୂର୍ଣ୍ଣ ଚତୁର୍ଭୁଜ |
সম্পূর্ণ ভাগফল,ସଂପୂର୍ଣ୍ଣ ଭାଗ
সম্পূর্ণ সেট,ସଂପୂର୍ଣ୍ଣ ସେଟ୍ |
সম্পূর্ণ সমাধান,ସଂପୂର୍ଣ୍ଣ ସମାଧାନ |
সম্পূর্ণরূপে এলোমেলো নকশা,ସଂପୂର୍ଣ୍ଣ ରୂପେ ଡିଜାଇନ୍ |
জটিল যুক্তি,ଜଟିଳ ଯୁକ୍ତି
জটিল অনুবন্ধী,ଜଟିଳ କଞ୍ଜୁଗେଟ୍ |
জটিল পার্থক্য,ଜଟିଳ ଭିନ୍ନତା |
জটিল ফাংশন,ଜଟିଳ କାର୍ଯ୍ୟ
জটিল একীকরণ,ଜଟିଳ ଏକୀକରଣ |
জটিল ম্যাট্রিক্স,ଜଟିଳ ମେଟ୍ରିକ୍ସ |
জটিল সংখ্যা,ଜଟିଳ ସଂଖ୍ୟା
জটিল সংখ্যা ক্ষেত্র,ଜଟିଳ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
জটিল অর্থোগোনাল ম্যাট্রিক্স,ଜଟିଳ ଅର୍ଥୋଗୋନାଲ ମ୍ୟାଟ୍ରିକ୍ସ |
জটিল সমতল,ଜଟିଳ ବିମାନ
জটিল পরিমাণ,ଜଟିଳ ପରିମାଣ
জটিল পারস্পরিক,ଜଟିଳ ପ୍ରତିକ୍ରିୟା
জটিল ফলাফল,ଜଟିଳ ଫଳାଫଳ
জটিল স্থান,ଜଟିଳ ସ୍ଥାନ
জটিল মূল্যবান ফাংশন,ଜଟିଳ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
জটিল পরিবর্তনশীল,ଜଟିଳ ଭେରିଏବଲ୍ |
componendo এবং divindendo,componendo ଏବଂ divindendo |
উপাদান,ଉପାଦାନ
উপাদান বিশ্লেষণ,ଉପାଦାନ ବିଶ୍ଳେଷଣ |
বৈচিত্র্যের উপাদান,ଭିନ୍ନତାର ଉପାଦାନ |
ভেক্টরের উপাদান,ଭେକ୍ଟରର ଉପାଦାନ |
যৌগিক ফাংশন,ମିଶ୍ରିତ କାର୍ଯ୍ୟ
যৌগিক অনুমান,ମିଶ୍ରିତ ଅନୁମାନ
যৌগিক সংখ্যা,ମିଶ୍ରିତ ସଂଖ୍ୟା
যৌগিক সিরিজ,ମିଶ୍ରିତ ସିରିଜ୍ |
ভেক্টরের গঠন,ଭେକ୍ଟର ଗଠନ
যৌগিক কোণ,ଯ ound ଗିକ କୋଣ |
যৌগিক বিভাগ,ଯ ound ଗିକ ବିଭାଜନ |
যৌগিক ভগ্নাংশ,ଯ ound ଗିକ ଭଗ୍ନାଂଶ |
চক্রবৃদ্ধিহারে সুদ,ଯ ound ଗିକ ଆଗ୍ରହ |
যৌগিক সম্ভাবনা,ଯ ound ଗିକ ସମ୍ଭାବନା |
সংকোচনযোগ্য প্রবাহ,ସଙ୍କୋଚନ ପ୍ରବାହ
সঙ্কোচন,ସଙ୍କୋଚନ
গণনা,ଗଣନା
কম্পিউটেশনাল সূত্র,ଗଣନା ସୂତ୍ର
গণনা করা মান,ଗଣିତ ମୂଲ୍ୟ
