Hindi,Tamil
उधारकर्ता,கடன் வாங்குபவர்
"उधार लेने की शक्‍ति, ऋणादान शक्‍ति",கடன் வாங்கும் சக்தி
बॉस,பாஸ்
गत्यवरोध,சிக்கல்
कोष्‍ठक,அடைப்புக்குறி
सीमा,எல்லை
"बहिष्कार, बॉयकाट",புறக்கணிப்பு
प्रतिभा पलायन,மூளை வடிகால்
शाखा कार्यालय,கிளை அலுவலகம்
"भंग, तोड़ना",மீறல்
क़रार-भंग,ஒப்பந்தத்தை மீறுதல்
विश्‍वास भंग,நம்பிக்கையை மீறுதல்
संविदा भंग,ஒப்பந்த மீறல்
अनुशासन भंग,ஒழுக்கத்தை மீறுதல்
"विधिभंग, क़ानून तोड़ना",சட்ட மீறல்
शांति भंग,சமாதான மீறல்
विशेषाधिकार भंग,சலுகை மீறல்
वचन भंग,வாக்குறுதியை மீறுதல்
नियम भंग,விதியை மீறுதல்
"विश्‍वास भंग, अमानत में खयानत",நம்பிக்கை துரோகம்
"टूट-फूट, टूट-फूट प्रभार",உடைப்பு
ठप,உடைக்கவும்
सेवा में व्यवधान,சேவையில் இடைவெளி
ब्योरा,முறிவு
नस्ल,இனம்
"घूस, रिश्‍वत",கையூட்டு
"संक्षिप्त, पक्षसार, ब्रीफ़",சுருக்கமான
"सार बताना, पक्षसार बताना",மாநாடு
संक्षिप्त वृत्‍त,சுருக்கமான விண்ணப்பம்
"शानदार कीर्तिमान, शानदार रिकार्ड",புத்திசாலித்தனமான பதிவு
ध्यान में लाना,கவனத்திற்கு கொண்டு வாருங்கள்
प्रसारण,ஒளிபரப்பு
बड़ा चिट्ठा,பிராட்ஷீட்
विवरणिका,சிற்றேடு
दलाली,தரகு
