Odiya,Malayalam
ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରସାରଣ ରସିଭର୍ |,ഫ്രീക്വൻസി ബ്രോഡ്കാസ്റ്റ് റിസീവർ
ପ୍ରସାରଣ ଟ୍ରାନ୍ସମିଟର |,പ്രക്ഷേപണം ട്രാൻസ്മിറ്റർ
ବୁଷ୍ଟର୍ ଆଣ୍ଟେନା |,ബൂസ്റ്റർ ആന്റിന
ବସ୍ ଆଣ୍ଟେନା |,ബസ് ആന്റിന
ବ୍ରଶ୍ ବୁଡ ପକାଇବା |,ബ്രഷ് നിമജ്ജനം
ବବୁଲିଙ୍ଗ୍ ଏବଂ ଗେଟ୍ |,ബബ്ലിംഗും ഗേറ്റും
ବୁଡବୁଡୁ କିମ୍ବା ଗେଟ୍ |,ബുദ്ബുദു അല്ലെങ്കിൽ ഗേറ്റ്
ବବୁଲି ମେମୋରୀ |,ബബ്ലി മെമ്മറി
ଭୋଲଟେଜ୍ କ୍ଷତିପୂରଣ,വോൾട്ടേജ് നഷ്ടപരിഹാരം
ବଫର୍,ബഫർ
ବଫର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ബഫർ ആംപ്ലിഫയർ
ବଫର୍ ସର୍କିଟ୍ |,ബഫർ സർക്യൂട്ട്
ବଫର୍ ଅପରେଟର୍ |,ബഫർ ഓപ്പറേറ്റർ
ବଫର୍ ରେଜିଷ୍ଟର |,ബഫർ രജിസ്റ്റർ
ବଲ୍ବ,ബൾബ്
ଜନସଂଖ୍ୟା ପ୍ରଭାବ,ജനസംഖ്യാ പ്രഭാവം
ମାକ୍ରୋ ସେମିକଣ୍ଡକ୍ଟର ଉପକରଣ |,മാക്രോ അർദ്ധചാലക ഉപകരണം
ଗୁଣ୍ଡ |,കുല
ଜଳମଗ୍ନ ବିନିମୟ |,മുങ്ങിയ കൈമാറ്റം
ଜଳମଗ୍ନ ସ୍ତର |,മുങ്ങിയ പാളി
ଜଳମଗ୍ନ ସମ୍ପର୍କ |,മുങ്ങിയ കോൺടാക്റ്റ്
ବ୍ଲାଷ୍ଟ ଏମ୍ପ୍ଲିଫାୟର୍ |,സ്ഫോടന ആംപ്ലിഫയർ
ବିସ୍ଫୋରଣ କଭର |,സ്ഫോടന കവർ
ବିସ୍ଫୋରଣ,സ്ഫോടനം വെടിവയ്പ്പ്
ବିସ୍ଫୋରଣ ଦ୍ୱାର ଆମ୍ପ୍ଲିଫାୟର୍ |,സ്ഫോടനം ഡോർ ആംപ്ലിഫയർ
ବିସ୍ଫୋରଣ ମୋଡ୍ |,ബർസ്റ്റ് മോഡ്
ବିସ୍ଫୋରଣ ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |,സ്ഫോടനം സെപ്പറേറ്റർ
ବିସ୍ଫୋରଣ ସଙ୍କେତ,സ്ഫോടന സിഗ്നൽ
ବିସ୍ଫୋରଣ ତ୍ରୁଟି ସଂଶୋଧନକାରୀ କୋଡ୍ |,ബർസ്റ്റ് പിശക് തിരുത്തൽ കോഡ്
ଯଥେଷ୍ଟ,മതി
ବସ୍ ବାର୍,ബസ് ബാർ
ବସ୍ ସଂଗଠନ,ബസ് സംഘടന
ବସ୍ ମାନକ,ബസ് സ്റ്റാൻഡേർഡ്
କେବଳ କ୍ଷଣସ୍ଥାୟୀ |,വെറും നൈമിഷികം
ବଟର ମୂଲ୍ୟର ଫିଲ୍ଟର୍ |,വെണ്ണ മൂല്യമുള്ള ഫിൽട്ടർ
bnc ତାର,bnc വയർ
BNC ଯୋଗକର୍ତ୍ତା |,BNC ജോയിന്റർ
ବାଟରେ,വഴിയിൽ
ବାଇପାସ୍ କ୍ୟାପେସିଟର୍ |,ബൈപാസ് കപ്പാസിറ്റർ
ବାଇଟ୍ |,ബൈറ്റ്
ଭି ବ୍ୟାଣ୍ଡ |,വി ബാൻഡ്
ସି ବ୍ୟାଣ୍ଡ ଆଣ୍ଟେନା |,സി ബാൻഡ് ആന്റിന
ତାର,വയർ
ତାର ମାର୍ଗ,വയർ റൂട്ടിംഗ്
ଟେଲିଗ୍ରାଫ୍ ଟେଲିଭିଜନ |,ടെലിഗ്രാഫ് ടെലിവിഷൻ
କ୍ୟାଶେ ମେମୋରୀ,കാഷെ മെമ്മറി
ସିସିମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଷ୍ଟାଣ୍ଡାର୍ଡ |,സിസിം ഫ്രീക്വൻസി സ്റ്റാൻഡേർഡ്
କାଲକୁଲେଟର,കാൽക്കുലേറ്റർ
କାଲିବ୍ରେସନ୍ |,കാലിബ്രേഷൻ
କଲ୍ ଠିକଣା,കോൾ വിലാസം
କଲ୍ପିଟ୍ ଓସିଲେଟର |,കോൾപിറ്റ് ഓസിലേറ്റർ
କ୍ୟାମ ସୀମା,ക്യാം കോർഡറുകൾ
କ୍ୟାମେରା,ക്യാമറ
କ୍ୟାମେରା ହୋସ୍,ക്യാമറ ഹോസ്
କ୍ୟାଣ୍ଡେଲା |,കാൻഡല
ମହମବତୀ ଶକ୍ତି |,മെഴുകുതിരി ശക്തി
କ୍ୟାଣ୍ଟିଲାଇଭର ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |,കാന്റിലിവർ സ്ട്രെയിൻ ഗേജ്
ଧରିବା,പിടിക്കുന്നു
କ୍ଷମତା ରକ୍ତଚାପ ଟ୍ରାନ୍ସଡ୍ୟୁସର |,കപ്പാസിറ്റൻസ് രക്തസമ്മർദ്ദം ട്രാൻസ്ഡ്യൂസർ
ବିତରକ,ഹോൾഡിംഗ് ഡിസ്ട്രിബ്യൂട്ടർ
ଚୁକ୍ତିନାମା,ഉടമ്പടി നിലനിർത്തൽ
କ୍ୟାପିଟାନ୍ସ ଗେଜ୍ |,കപ്പാസിറ്റൻസ് ഗേജ്
ସଂଗ୍ରହକାରୀ,പിടിക്കുന്ന കളക്ടർ
କ୍ଷମତା ପ୍ରତିକ୍ରିୟା,കപ്പാസിറ്റൻസ് പ്രതിപ്രവർത്തനം
"କ୍ଷମତା ସମ୍ପନ୍ନ ଶକ୍ତି ରୂପାନ୍ତରକାରୀ, ଟ୍ରାନ୍ସଡ୍ୟୁସର |","കപ്പാസിറ്റീവ് എനർജി കൺവെർട്ടർ, ട്രാൻസ്ഡ്യൂസർ"
କ୍ୟାପେସିଟର,കപ്പാസിറ്റർ
କ୍ୟାପେସିଟର୍ ବ୍ୟାଙ୍କ |,കപ്പാസിറ്റർ ബാങ്ക്
କ୍ୟାପେସିଟର୍ ଫିଲ୍ଟର୍ |,കപ്പാസിറ്റർ ഫിൽട്ടർ
କ୍ୟାପେସିଟର୍ ଇନପୁଟ୍ ଫିଲ୍ଟର୍ |,കപ്പാസിറ്റർ ഇൻപുട്ട് ഫിൽട്ടർ
ୱିଚ୍ ମୋଟର |,വിഞ്ച് മോട്ടോർ
ପଲି ସର୍ଭୋ ଶରୀର |,പുള്ളി സെർവോ ബോഡി
ଚାର୍କି,ചാർക്കി
ଧରିବା,പിടിക്കുക
ଧାରା ଧରିବା |,ക്യാപ്‌ചർ വിഭാഗം
ପ୍ରଭାବ ପ୍ରଭାବ,ക്യാപ്‌ചർ പ്രഭാവം
ବାହକ ଶବ୍ଦ ଅନୁପାତ |,കാരിയർ ശബ്ദ അനുപാതം
କାର୍ ରେଡିଓ |,കാർ റേഡിയോ
କାର୍ବନ ପ୍ରତିରୋଧକ |,കാർബൺ റെസിസ്റ്റർ
କାର୍ଡ ରିଡର୍ |,കാർഡ് റീഡർ
କାର୍ଡିଓଏଡ୍ ଚିତ୍ର,കാർഡിയോയിഡ് ഡയഗ്രം
ଗାଡି,വണ്ടി
ରଥ ଫେରସ୍ତ,വണ്ടി മടക്കം
ବାହକ,വാഹകൻ
ବାହକ ଯୋଗାଯୋଗ |,കാരിയർ ആശയവിനിമയം
ବାହକ ଏକାଗ୍ରତା |,കാരിയർ ഏകാഗ്രത
ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି |,കാരിയർ ആവൃത്തി
ବାହକ ପ୍ରଜନନ |,കാരിയർ പുനരുൽപാദനം
ବାହକ ସ୍ତର,കാരിയർ ലെവൽ
ବାହକ ଜୀବନ,കാരിയർ ജീവിതം
ବାହକ ଗତିଶୀଳତା |,കാരിയർ മൊബിലിറ്റി
ବାହକ ଗୁଣନ,കാരിയർ ഗുണനം
ବାହକ ଶବ୍ଦ ସ୍ତର |,കാരിയർ ശബ്ദ നില
ବାହକ ପରିସର |,കാരിയർ ശ്രേണി
ବାହକ ପୁନରୁଦ୍ଧାର ସର୍କିଟ |,കാരിയർ വീണ്ടെടുക്കൽ സർക്യൂട്ട്
ବାହକ ପୁନ ins ସନ୍ନିବେଶ |,കാരിയർ വീണ്ടും ചേർക്കൽ
କଣ୍ଡକ୍ଟିଭ୍ ବିଛାଇବା |,ചാലക വിസരണം
ବାହକ ଦମନ,കാരിയർ അടിച്ചമർത്തൽ
ବାହକ କେଜ୍ |,കാരിയർ കൂട്ടിൽ
ବାହକ ବେଗ,കാരിയർ വേഗത
ହାତ ବିଟ୍ |,കൈ കട്ട്
ପତାକା ଧରିଛି |,പതാക നടത്തി
"ଅଧିକାରର ରେଜିଷ୍ଟର, ଅଧିକାରର ରେଜିଷ୍ଟର |","കൈവശരേഖ, കൈവശാവകാശ രജിസ്റ്റർ"
ପୋର୍ଟେବଲ୍ ଜେନେରେଟର,പോർട്ടബിൾ ജനറേറ്റർ
କାର୍ସନ୍ ନିୟମ |,കാർസൺ നിയമം
କାର୍ଟ୍ରିଜ୍ ଫ୍ୟୁଜ୍ |,കാട്രിഡ്ജ് ഫ്യൂസ്
କାର୍ଟ୍ରିଜ୍ ଟେପ୍ |,കാട്രിഡ്ജ് ടേപ്പ്
କ୍ୟାରି ଫୋଷ୍ଟର ବ୍ରିଜ୍ |,കാരി ഫോസ്റ്റർ പാലം
ଷ୍ଟେପ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,സ്റ്റെപ്പ് ആംപ്ലിഫയർ
ଗ୍ରେଡେସନ୍,ഗ്രേഡേഷൻ
କ୍ୟାସକେଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,കാസ്കേഡ് ആംപ്ലിഫയർ
"କାସ୍କୋଡ୍ ଆମ୍ପ୍ଲିଫାୟର୍, ଷ୍ଟେପ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |","കാസ്‌കോഡ് ആംപ്ലിഫയർ, സ്റ്റെപ്പ് ആംപ്ലിഫയർ"
କ୍ୟାସେଟ୍,കാസറ്റ്
ପ୍ରେରଣା,പ്രേരണ
ବନ୍ଦୀ କୋଟର |,ക്യാപ്റ്റീവ് കോട്ടർ
କ୍ୟାଥୋଡ୍ |,കാഥോഡ്
କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ |,കാഥോഡ് ട്രെയിലിംഗ്
କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |,കാഥോഡ് ട്രെയിലിംഗ് ആംപ്ലിഫയർ
କ୍ୟାଥୋଡ୍ ଆଲୋକ,കാഥോഡ് ലുമിനൻസ്
କ୍ୟାଥୋଡ୍ ସାମଗ୍ରୀ |,കാഥോഡ് മെറ്റീരിയൽ
କ୍ୟାଥୋଡ୍ ରେସ୍ ଓସିଲୋସ୍କୋପ୍ |,കാഥോഡ് റേ ഓസിലോസ്കോപ്പ്
କ୍ୟାଥୋଡ୍ ରେଶ୍ ଟ୍ୟୁବ୍ |,കാഥോഡ് റേ ട്യൂബ്
କ୍ୟାଥୋଡ୍ କଣିକା ଜମା |,കാഥോഡ് കണിക നിക്ഷേപം
କ୍ୟାଥୋଡ୍ ଆଲୋକ,കാഥോഡ് ലുമിനൻസ്
coir ଫିଲ୍ଟର୍ |,കയർ ഫിൽട്ടർ
କାଭର୍ ଫିଲ୍ଟର୍ |,കവർ ഫിൽട്ടർ
କୋଟୋର |,കോടോർ
ଆଣ୍ଟ୍ରାଲ୍ ବିକିରଣ |,ആന്ട്രൽ റേഡിയേഷൻ
କୋଟର ରିଜୋନେଟର |,cotter resonator
ଫ୍ୟାଟ୍ ଚାର୍ଜ ଯୁଗ୍ମ ଉପକରଣ (ସିସିଡି),ഫാറ്റ് ചാർജ് കപ്പിൾഡ് ഉപകരണം (CCD)
ସିଡି ରୋମ୍,സിഡി റോം
ସିଡି ରୋମ୍ ଡ୍ରାଇଭ୍ |,സിഡി റോം ഡ്രൈവ്
କକ୍ଷ (ବ୍ୟାଟେରୀ),സെൽ (ബാറ്ററി)
କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଉପାଦାନ |,കേന്ദ്ര വിഭവ ഘടകം
କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |,കേന്ദ്ര റിസോഴ്സ് യൂണിറ്റ്
କେନ୍ଦ୍ରୀୟ ସଞ୍ଚାଳକ |,സെൻട്രൽ പ്രൊസസർ
ଅର୍ଥ,ശരാശരി സ്കെയിൽ
ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |,മിഡ് ഫ്രീക്വൻസി
ମଧ୍ୟମ ନିଷ୍କାସନ ଟ୍ରାନ୍ସଫର୍ମର |,മധ്യ എക്സ്ഹോസ്റ്റ് ട്രാൻസ്ഫോർമർ
"ସିରାମିକ୍, ମାଟି","സെറാമിക്, കളിമണ്ണ്"
ସେରାମିକ୍ ଫିଲର୍ |,സെറാമിക് ഫില്ലർ
ସେରାମିକ୍ ଫିଲ୍ଟର୍ |,സെറാമിക് ഫിൽറ്റർ
ସିରାମିକ୍ ସାମଗ୍ରୀ |,സെറാമിക് മെറ്റീരിയൽ
ସେରାମିକ୍ ରେଜୋନେଟର |,സെറാമിക് റെസൊണേറ്റർ
ସିରାମିକ୍ ସାଉଣ୍ଡ୍ ରିସିଭର୍ |,സെറാമിക് ശബ്ദ റിസീവർ
ସେରେନକୋଭ୍ କାଲକୁଲେଟର |,cerenkov കാൽക്കുലേറ്റർ
ସରମାତ୍ |,സർമാറ്റ്
କଲକୋଜେନାଇଡ୍ |,ചാൽകോജെനൈഡ്
କାଲକୋପାଇରାଇଟ୍ |,കാൽകോപൈറൈറ്റ്
"ଚ୍ୟାନେଲ୍, ଚ୍ୟାନେଲ୍ |","ചാനൽ, ചാനൽ"
ଚ୍ୟାନେଲ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର |,ചാനൽ ബാൻഡ് വിപുലീകരണം
ଚ୍ୟାନେଲ୍ କୋଡର୍ |,ചാനൽ കോഡർ
ଚ୍ୟାନେଲ ଆବୃତ୍ତି,ചാനൽ ആവൃത്തി
ଚ୍ୟାନେଲ ବର୍ଣ୍ଣ,ചാനൽ സ്വഭാവം
ଚ୍ୟାନେଲ ପୃଥକତା |,ചാനൽ വേർതിരിക്കൽ
ଚ୍ୟାନେଲ ସିଦ୍ଧାନ୍ତ |,ചാനൽ സിദ്ധാന്തം
ବର୍ଣ୍ଣ ଜେନେରେଟର,പ്രതീക ജനറേറ്റർ
ବର୍ଣ୍ଣ ଚିହ୍ନ,സ്വഭാവം തിരിച്ചറിയൽ
ଚରିତ୍ରଗତ ପ୍ରତିବନ୍ଧକ |,സ്വഭാവ പ്രതിരോധം
ଚାର୍ଜ ବାହକ,ചാർജ് കാരിയർ
ଚାର୍ଜ ନିୟନ୍ତ୍ରଣ ପାରାମିଟର |,ചാർജ് നിയന്ത്രണ പാരാമീറ്റർ
ସଂଯୁକ୍ତ ଉପକରଣ ଚାର୍ଜ କରନ୍ତୁ |,ചാർജ്ജ് കപ്പിൾഡ് ഉപകരണം
ରାଣ୍ଡମ ଆକସେସ୍ ମେମୋରୀ ଚାର୍ଜ କରନ୍ତୁ |,ചാർജ് കപ്പിൾഡ് റാൻഡം ആക്സസ് മെമ്മറി
ଚାର୍ଜ ଘନତା |,ചാർജ് സാന്ദ്രത
ଚାର୍ଜ ଇଞ୍ଜେକ୍ସନ୍ ଉପକରଣ |,ചാർജ് ഇൻജക്ഷൻ ഉപകരണം
ଚାର୍ଜ କ୍ଷତି,ചാർജ് നഷ്ടം
ଚାର୍ଜ ପମ୍ପିଂ |,ചാർജ് പമ്പിംഗ്
ଚାର୍ଜ ସେନ୍ସିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |,ചാർജ് സെൻസിംഗ് ആംപ്ലിഫയർ
ଚାର୍ଜ ଷ୍ଟୋରେଜ୍ |,ചാർജ് സംഭരണം
ଚାର୍ଜ ହୋଇଥିବା କଣିକା |,ചാർജ്ജ് കണങ്ങൾ
ଉତ୍ସାହୀ,വികാരാധീനമായ
ଫ୍ରେମ୍,ഫ്രെയിം
robyshev ଫିଲ୍ଟର୍ |,robyshev ഫിൽട്ടർ
ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |,മൊത്തം പരിശോധിക്കുക
ବାରମ୍ବାର ଯାଞ୍ଚ କରନ୍ତୁ |,ആവൃത്തി പരിശോധിക്കുക
ରାସାୟନିକ ବନ୍ଧ |,കെമിക്കൽ ബോണ്ട്
ରାସାୟନିକ ବାଷ୍ପ ଜମା,രാസ നീരാവി നിക്ഷേപം
ଶିଶୁ ଲକ୍ ସୁବିଧା |,ചൈൽഡ് ലോക്ക് സൗകര്യം
ଶିଶୁ ନିୟମ,ബാലനിയമം
ଚିପ୍,ചിപ്പ്
ଚିପ୍ ଆକ୍ଟିଭେସନ୍ |,ചിപ്പ് സജീവമാക്കൽ
ଚକ୍କର,വീര്പ്പുമുട്ടുക
ମଧ୍ୟବର୍ତ୍ତୀ,ഇടയ്ക്കിടെ
ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |,ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ
ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |,ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ
ମଧ୍ୟବର୍ତ୍ତୀ ମୋଡ୍ |,ഇടവിട്ടുള്ള മോഡ്
କ୍ରୋମା ଏମ୍ପ୍ଲିଫାୟର୍ |,ക്രോമ ആംപ്ലിഫയർ
ବର୍ଣ୍ଣକରଣ ଚିତ୍ର,സ്വഭാവ രേഖാചിത്രം
pigmentation,പിഗ്മെന്റേഷൻ
ବୃତ୍ତ ଚିତ୍ର,സർക്കിൾ ഡയഗ്രം
ସର୍କିଟ,സർക്യൂട്ട്
ସର୍କିଟ ବିଶ୍ଳେଷଣ |,സർക്യൂട്ട് വിശകലനം
ସର୍କିଟ ବ୍ରେକର୍ |,സർക്യൂട്ട് ബ്രേക്കർ
ସର୍କିଟ ଚିତ୍ର,സർക്യൂട്ട് ഡയഗ്രം
ସର୍କିଟ୍ ନୋଟେସନ୍ |,സർക്യൂട്ട് നൊട്ടേഷൻ
ସର୍କିଟ୍ ସୁଇଚ୍,സർക്യൂട്ട് സ്വിച്ചിംഗ്
ବୃତ୍ତାକାର ତରଙ୍ଗ ପଥ |,വൃത്താകൃതിയിലുള്ള തരംഗ പാത
ବୁଲୁଥିବା ସ୍ମୃତି,രക്തചംക്രമണം മെമ്മറി
ବନ୍ଧନ ସର୍କିଟ |,ബോണ്ടിംഗ് സർക്യൂട്ട്
କରତାଳି ଓସିଲେଟର |,ക്ലാപ്പ് ഓസിലേറ്റർ
ଶ୍ରେଣୀ ଏ ଏମ୍ପ୍ଲିଫାୟର୍ |,ക്ലാസ് എ ആംപ്ലിഫയർ
କ୍ଲାସ୍ A] B] C] D ଅପରେସନ୍ସ |,ക്ലാസ് എ] ബി] സി] ഡി പ്രവർത്തനങ്ങൾ
କ୍ଲାସ୍ ବି ଏମ୍ପ୍ଲିଫାୟର୍ |,ക്ലാസ് ബി ആംപ്ലിഫയർ
କ୍ଲାସ୍ ସି ଏମ୍ପ୍ଲିଫାୟର୍ |,ക്ലാസ് സി ആംപ്ലിഫയർ
କ୍ଲାସ୍ ଡି ଏମ୍ପ୍ଲିଫାୟର୍ |,ക്ലാസ് ഡി ആംപ്ലിഫയർ
S ଶ୍ରେଣୀ ଶରୀର |,എസ് ക്ലാസ് ബോഡി
"ବହିଷ୍କାର, ପରିଷ୍କାର","പുറത്താക്കൽ, ശുദ്ധി"
କାଟିବା,കത്രിക
କାଟିବା ସର୍କିଟ |,ഷീറിംഗ് സർക്യൂട്ട്
କାଲାଡ |,കാലാഡ്
ଘଣ୍ଟା ଆବୃତ୍ତି,ക്ലോക്ക് ആവൃത്തി
ଘଣ୍ଟା ପଲ୍ସ ଜେନେରେଟର |,ക്ലോക്ക് പൾസ് ജനറേറ്റർ
କାଦଲ ଆରଏସ୍ ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,കടൽ ആർഎസ് ഫ്ലിപ്പ് ഫ്ലോപ്പ്
ବନ୍ଦ ସର୍କିଟ ଟେଲିଭିଜନ |,അടച്ച സർക്യൂട്ട് ടെലിവിഷൻ
ବନ୍ଦ ଲୁପ୍ ଅପରେସନ୍ |,അടച്ച ലൂപ്പ് പ്രവർത്തനം
ବନ୍ଦ ଲୁପ୍ ଲାଭ |,അടച്ച ലൂപ്പ് നേട്ടം
