Punjabi,Assamese
balmer ਬੰਦ,বালমাৰ বিচ্ছিন্নতা
"ਬੈਂਡ, ਬੈਂਡ, ਬੈਂਡ","বেণ্ড, বেণ্ড, বেণ্ড"
ਧਮਾਕਾ,ফুটা
"ਐਰੇ, ਬੀਮ, ਕਿਨਾਰੇ, ਬੈਂਕ, ਤੱਟ","array, beam, তীৰ, পাৰ, উপকূল"
"ਕਾਲਮ, ਬਾਰ, ਕੋਬ, ਬਲਾਕ, ਬਾਰ, ਰਾਡ, ਬਾਰ, 8. ਕੰਧ, 9. ਲਾਈਨ, 10. ਕਿਨਾਰਾ, 1 ਬਲਾਕ, 1, ਬਾਰ, 1, ਲਾਈਨ, 1, ਟੈਸਟ ਲਾਈਨ","স্তম্ভ, বাৰ, কব, ব্লক, বাৰ, ৰড, বাৰ, ৮.বেৰ, ৯. ৰেখা, ১০. প্ৰান্ত, ১ ব্লক, ১, বাৰ, ১, ৰেখা, ১, পৰীক্ষা ৰেখা"
bardeen ਅਸੂਲ,bardeen নীতি
barkhausen ਪ੍ਰਭਾਵ,barkhausen প্ৰভাৱ
ਬਾਰਲੋ ਚੱਕਰ,barlow চক্ৰ
ਪੱਟੀ ਚੁੰਬਕ,বাৰ চুম্বক
ਕੋਠੇ,ভঁৰাল
ਹਵਾ ਦਾ ਦਬਾਅ ਗ੍ਰਾਫ,বায়ুৰ চাপৰ গ্ৰাফ
"barograph, barograph","বেৰ&#39;গ্ৰাফ, বেৰ&#39;গ্ৰাফ"
ਬੈਰੋਮੀਟਰ,বেৰ&#39;মিটাৰ
ਵਾਯੂਮੰਡਲ ਦਾ ਦਬਾਅ,বায়ুমণ্ডলীয় চাপ
"cosmos, baromosphere","ব্ৰহ্মাণ্ড, বেৰ&#39;স্ফিয়াৰ"
ਪੈਂਡੂਲਮ ਪੈਂਡੂਲਮ,পেণ্ডুলাম
"ਰੁਕਾਵਟ, ਪ੍ਰਮਾਣੂ ਰੁਕਾਵਟ, ਪ੍ਰਮਾਣੂ ਰੁਕਾਵਟ","বাধা, পাৰমাণৱিক বাধা, পাৰমাণৱিক বাধা"
ਰੁਕਾਵਟ ਦਾ ਪੱਧਰ,বাধাৰ স্তৰ
ਬੈਰੀਅਨ,barion
ਗੁਰੂਮੰਡਲ,গুৰুমণ্ডল
ਅਧਾਰ ਬੈਂਡ,বেচ বেণ্ড
"ਬੁਨਿਆਦੀ, ਬੁਨਿਆਦੀ, ਖਾਰੀ","মৌলিক, মৌলিক, ক্ষাৰকীয়"
ਅਧਾਰ,ভেঁটি
"ਗਣਨਾ, ਟੀਮ ਦਾ ਗਠਨ","গণনা, দল গঠন"
"ਟੋਆ, ਟੋਆ, ਹੀਟਰ, ਗਰਮ ਕਰਨ ਵਾਲਾ ਘੜਾ, ਇਸ਼ਨਾਨ","cistern, cistern, হিটাৰ, গৰম কৰা পাত্ৰ, গা ধোৱা"
ਬੈਟਰੀ,বেটাৰি
"ਐਰੇ ਖੰਡ, ਚੈਂਬਰ, ਬੇ","এৰে খণ্ড, কক্ষ, উপসাগৰ"
ਪ੍ਰਦਰਸ਼ਨੀ,প্ৰদৰ্শন
ਕਿਬਾਨ,কিবান
"ਮਨਿਕਾ, ਬੀਡ","মণিকা, বিড"
"ਬੀਮ, ਬੀਮ, ਬੀਮ, ਟਰੰਪ","ৰশ্মি, ৰশ্মি, ৰশ্মি, ট্রাম্প"
"ਡਿਕਮਨ, ਡਿਕਨ","ডিকমন, ডিকন"
"dole, vispand","ডোলে, ভিস্পেণ্ড"
becquerel ਪ੍ਰਭਾਵ,becquerel প্ৰভাৱ
ਘੰਟੀ ਦੀ ਸ਼ੀਸ਼ੀ,ঘণ্টা জাৰ
ਘੰਟੀ,bellows
ਘੰਟੀ ਘੜੀ,ঘণ্টা ঘড়ী
"ਵੇਦਿਕਾ, ਬੈਂਚ","বেদিকা, বেঞ্চ"
"ਮੋਡ, ਬੰਕ (ਐਡੀ.), ਮੋੜ (ਵੀ.)","মোড, বাংক (সম্পা.), বেণ্ড (v.)"
ਬੈਂਕਨ,বাংকন
"ਝੁਕਿਆ, ਝੁਕਿਆ","bent, বেঁকা"
ਬਰਨੌਲੀ-ਸਮੀਕਰਨ,বাৰ্নৌলি-সমীকৰণ
ਬੇਸਲ-ਫੰਕਸ਼ਨ,ভিত্তি-ফলন
ਵਧੀਆ ਚਿਪਕਣ,শ্ৰেষ্ঠ আঠাযুক্ততা
ਬੀਟਾ (ਬੀ),বিটা (খ)
betatron,betatron
bethe ਮਾਡਲ,bethe মডেল
bivatron,বিভাট্ৰন
BH ਵਕਰ,BH বক্ৰ
biangular,দ্বিকোণীয়া
"ਪੱਖਪਾਤ, ਪੱਖਪਾਤ","bias, পক্ষপাতিত্ব"
ਦੋ-ਧੁਰੀ,দ্বি-অক্ষীয়
bicromate ਸੈੱਲ,বাইক্ৰ&#39;মেট কোষ
ਅਭਯਵਤਲ,অভ্যাৱতল
ਡਬਲ ਐਂਟੀਨਾ,ডাবল এন্টেনা
biconvex,দ্বি উত্তল
"ਦੋ-ਕ੍ਰਿਸਟਲ, ਦੋਹਰਾ-ਕ੍ਰਿਸਟਲ","দ্বি-স্ফটিক, দ্বৈত-স্ফটিক"
ਦੋ-ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ,দ্বিমুখী মাইক্ৰ&#39;ফোন
ਬਾਇਨੋਮੀਅਲ ਮਾਡਲ,দ্বিপদ আৰ্হি
dioecious,ডাইঅ&#39;ইচিয়াছ
ਦੁਵੱਲੀ,দ্বিপাক্ষিক
ਦੋ ਲੀਨੀਅਰ,দ্বিৰেখা
bmolecular,দ্বি আণৱিক
"ਦੋ-ਵੇਰੀਏਬਲ, ਦੋ-ਆਧਾਰ, ਦੋਹਰਾ","দ্বি-চলক, দ্বি-ভিত্তিক, দ্বৈত"
"ਬਾਈਨਰੀ ਕੋਡ, ਬਾਈਨਰੀ ਕੋਡ","বাইনাৰী ক&#39;ড, বাইনাৰী ক&#39;ড"
ਖੇਡ ਸਟਾਰ,গেম ষ্টাৰ
ਬਾਈਨਰੀ ਢੰਗ,বাইনাৰী পদ্ধতি
ਦੋ-ਪਾਸੜ,biparietal
ਬਾਂਡ,বান্ধোন
"ਦੂਰਬੀਨ, ਦੂਰਬੀਨ","বাইনোকুলাৰ, বাইনোকুলাৰ"
ਬਾਈਨਰੀ,বাইনাৰী
ਬਾਇਨੋਮੀਅਲ ਵੰਡ,দ্বিপদ বিতৰণ
"ਦੋ-ਕੇਂਦਰੀ, ਦੋ-ਕੇਂਦਰੀ, ਦੋ-ਕੇਂਦਰੀ","দ্বিকেন্দ্ৰীয়, দ্বিকেন্দ্ৰীয়, দ্বি-নিউক্লিয়েট"
ਬਾਇਓਡਾਇਨਾਮਿਕਸ,জৈৱগতিবিদ্যা
ਬਾਇਓ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,বায়&#39; ইলেক্ট্ৰনিক্স
ਜੀਵ-ਭੌਤਿਕ ਵਿਗਿਆਨੀ,জৈৱপদাৰ্থবিজ্ঞানী
ਬਾਇਓਫਿਜ਼ਿਕਸ,জৈৱপদাৰ্থ বিজ্ঞান
ਜੈਵਿਕ ਉਪਗ੍ਰਹਿ,জৈৱিক উপগ্ৰহ
"ਸਿਨੇਮੈਟੋਗ੍ਰਾਫਰ, ਬਾਇਓਸਕੋਪ","চিনেমাটোগ্ৰাফাৰ, বায়স্কোপ"
ਜੀਵ-ਸਾਵਰਤ ਨਿਯਮ,বায়&#39;-ছাভাৰ্ট নিয়ম
biphasic ਮੌਜੂਦਾ,দ্বিফেজিক কাৰেণ্ট
dipole,ডাইপোল
"ਬਿਪ੍ਰਿਜ਼ਮ, ਬਿਪ੍ਰਿਜ਼ਮ","বাইপ্ৰিজম, বাইপ্ৰিজম"
"biquartz, biquartz","বাইকোৱাৰ্টছ, বাইকোৱাৰ্ট"
biphasic ਅੱਖਰ,দ্বিপৰ্যায়ৰ আখৰ
ਦੋ-ਪੜਾਅ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,দুটা পৰ্যায়ৰ মাল্টিভাইব্ৰেটৰ
"ਦਵੈਅੰਕ* (ਬਾਈਨਰੀ ਅੰਕ), ਬਰਮੀ, ਅਨੀ, ਟੁਕ","ড্ৱায়াংক* (বাইনাৰী সংখ্যা), বাৰ্মিজ, অনি, টুক"
"ਕਾਲਾ, ਕ੍ਰਿਸ਼ਨਾ","ক&#39;লা, কৃষ্ণ"
ਕਾਲੇ ਸਰੀਰ,ক&#39;লা শৰীৰ
ਅਦਿੱਖ ਰੋਸ਼ਨੀ,অদৃশ্য পোহৰ
ਤਿਮੀਰਾਯਨ ਰੇਡੀਓ ਤਿਮੀਰਾਯਨ,timirayan ৰেডিঅ&#39; timirayan
ਇੰਜੈਕਸ਼ਨ ਪਲਸ,ইজেকচন পালছ
ਪੱਖਪਾਤ ਖਤਮ ਕਰੋ,end bias
ਕਾਲਾ ਰੇਡੀਏਸ਼ਨ,ক&#39;লা বিকিৰণ
"ਅਧੂਰਾ, ਖਾਲੀ","অসম্পূৰ্ণ, খালী"
ਕਵਰ,আৱৰণ
ਰੱਦ ਕਰਨਾ,বাতিল কৰা
"ਧਮਾਕਾ, ਧਮਾਕਾ, ਝੱਖੜ","বিস্ফোৰণ, বিস্ফোৰণ, ধুমুহা"
"savika, bleeder, savi","সবিকা, ব্লিডাৰ, সবি"
"ਭੇਸ, ਅੰਨ੍ਹਾ","ছদ্মবেশত, অন্ধ"
ਬਲੋਚ ਦਾ ਸਿਧਾਂਤ,ব্লকৰ উপপাদ্য
"ਬਲਾਕ, ਬਲਾਕ, ਰੁਕਾਵਟ","ব্লক, ব্লক, ব্লক"
"ਉਡਾਉਣ, ਉਡਾਉਣ, ਉਡਾਉਣ","blow, blow, আঘাত কৰা"
ਬਲੂ ਪ੍ਰਿੰਟ,নীলা প্ৰিন্ট
ਅਸਪਸ਼ਟਤਾ ਚੱਕਰ,অস্পষ্টতা বৃত্ত
ਅਸਪਸ਼ਟ,তৰংগ
"ਗੇਂਦ, ਗੋਲਾ, ਪੈਂਡੈਂਟ","বল, গোলক, লকেট"
"ਸਰੀਰ, ਵਸਤੂ","শৰীৰ, বস্তু"
ਸਰੀਰਕ ਸਮਰੱਥਾ,শাৰীৰিক ক্ষমতা
ਕੇਂਦਰਿਤ,কেন্দ্ৰীভূত
"ਸਰੀਰ-ਵਿਕਰਣ, ਅੰਤ-ਵਿਕਰਣ","শৰীৰ-তিৰ্যক, শেষ-তিৰ্যক"
"ਬੋਗੀ, ਅਣਜਾਣ ਖੋਜ (ਰਾਡਾਰ)","bogie, অজ্ঞাত ধৰা পেলোৱা (ৰাডাৰ)"
ਬੋਰ ਪ੍ਰਭਾਵ,ব&#39;ৰ ইফেক্ট
ਬੋਰ ਮੈਗਨੇਟਨ,ব&#39;ৰ মেগনেটন
"ਬਾਇਲਰ, ਬਾਇਲਰ","বয়লাৰ, বয়লাৰ"
"ਉਬਾਲਣਾ, ਉਬਾਲਣਾ","উতলা, উতলা"
ਬੋਲਟਸਮੈਨ ਸਮੀਕਰਨ,বোল্টছমেন সমীকৰণ
ਬੰਬਰ ਇਲੈਕਟ੍ਰੋਨ,বোমাৰু ইলেক্ট্ৰন
"ਸਦਮੇ ਵਾਲੀ ਊਰਜਾ, ਬੰਬਾਰੀ ਊਰਜਾ","আঘাতজনিত শক্তি, বোমা বিস্ফোৰণ শক্তি"
ਮੌਰਗੇਜ,বন্ধক
"ਬੰਧੂਆ, ਬੰਧੂਆ, ਬੰਧੂਆ","বণ্ডেড, বণ্ডেড, বণ্ডেড"
ਵਧਾਉਣ ਵਾਲਾ,এনহান্সাৰ
ਬੋਰਾਨ,বোৰন
ਬੋਸ-ਕਣ,বস-কণা
ਬੋਸੋਨ,ব&#39;চন
"ਝਟਕਾ, ਛਾਲ","জোকাৰণি, জাম্প"
ਬੰਨ੍ਹਿਆ ਹੋਇਆ,বাধ্যতা
"ਸੀਮਾ, ਸੀਮਾ (ਐਡੀ.), ਹਾਸ਼ੀਏ (ਵਿ.)","সীমা, সীমা (সম্পা.), প্ৰান্তীয় (v.)"
ਬੰਨ੍ਹਿਆ ਹੋਇਆ,বাধ্যতা
ਧਨੁ ਵਿਹੜਾ,ধনু ৰাশিৰ চোতাল
ਸਮੁੰਦਰੀ ਜਹਾਜ਼ ਦੀ ਲਹਿਰ,পালতোলা ঢৌ
ਬਾਇਲਰ ਹੀਟਿੰਗ,বয়লাৰ গৰম কৰা
boyle ਦਾ ਕਾਨੂੰਨ,ল&#39;ৰাৰ আইন
ਬਾਇਲਰ ਹੀਟਿੰਗ,বয়লাৰ গৰম কৰা
ਬਰੈਕਟ-ਕਲਾਸ,বন্ধনী-শ্ৰেণী
ਬੈਗ ਨਿਯਮ,বেগ নিয়ম
ਆਪਸ ਵਿੱਚ ਜੁੜੀ ਤਾਰ,আন্তঃসংলগ্ন তাঁৰ
ਬ੍ਰੇਕ ਕਲਾਸ,ব্ৰেক ক্লাছ
brama ਕੰਪ੍ਰੈਸਰ,ব্ৰামা কম্প্ৰেছাৰ
ਬ੍ਰਾਂਚਿੰਗ,শাখা-প্ৰশাখা
"ਬਹਾਦਰ ਜਾਲੀ, ਬਹਾਦਰ ਜਾਲੀ","ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ"
"ਪਿੱਤਲ ਦੀ ਬਰੇਜ਼ਿੰਗ, ਪਿੱਤਲ ਦੀ ਸੋਲਡਰਿੰਗ",ব্ৰাছ ব্ৰেজিং
ਵਿਛੋੜਾ,ছেভাৰেন্স
ਕੁਨੈਕਟਰ ਤੋੜੋ,সংযোগকাৰী ভাঙি পেলাওক
"ਫ੍ਰੈਕਚਰ ਡਾਇਡ, ਜ਼ੈਨਰ ਡਾਇਡ","ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড"
ਫ੍ਰੈਕਚਰ,হাড়ভঙা
"ਬਰੀਡਰ ਰਿਐਕਟਰ, ਬਰੀਡਰ ਨਿਊਕਲੀਅਰ ਫਰਨੇਸ, ਬਰੀਡਰ ਫਰਨੇਸ","ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ"
ਪ੍ਰਜਨਨ,প্ৰজনন
"retardant ਰੇਡੀਏਸ਼ਨ, brastralung","ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung"
brewster-ਕੋਣ,ব্ৰুষ্টাৰ-কোণ
ਬਰੂਸਟਰ ਫਰਿੱਜ,ব্ৰুষ্টাৰ ফ্ৰীজ
ਪੁਲ,সেঁতু
ਪੁਲ ਬੰਧਨ,দলং বন্ধন
"ਚਮਕਦਾਰ, ਚਮਕਦਾਰ, ਚਮਕਦਾਰ","উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা"
ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ,ইলুমিনেটৰ
ਚਮਕ,ৰেডিয়েন্স
"ਦੂਤਿ, ਪ੍ਰਭਾ","দ্যুতি, প্ৰভা"
ਬ੍ਰਿਲੁਵਾਨ ਖੇਤਰ,ব্ৰীলুৱান অঞ্চল
ਬ੍ਰਿਟਿਸ਼ ਸਟੈਂਡਰਡ ਮੋਮਬੱਤੀ,ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি
ਭੁਰਭੁਰਾ,ভংগুৰ
ਭੁਰਭੁਰਾਪਨ,ভংগুৰতা
ਪ੍ਰਸਾਰਣ,সম্প্ৰচাৰ
ਵਿਸਤ੍ਰਿਤ,বিস্তৃত
ਪਿਛਾਖੜੀ,ৰেট্ৰ&#39;গ্ৰেড
ਬਰੋਗਲੀ ਫਾਰਮੂਲਾ,ব্ৰগলি সূত্ৰ
ਖੰਡਿਤ,খণ্ডিত
ਭੂਰੀ ਮੋਸ਼ਨ,ব্ৰাউনি গতি
"ਕੁਚੀ, ਬੁਰਸ਼, ਕੁਰਚ, ਗੁਲਮ","কুচি, বুৰুষ, কুৰ্চ, গুলম"
"ਬੁਲਬੁਲਾ, ਬੁਲਬੁਲਾ (ਐਡੀ.), ਮੂੰਬਲ (v.)","বুদবুদ, বুদবুদ (ed.), mumble (v.)"
ਪ੍ਰਭਾਵ,effervescence
ਵਿਰੋਧੀ ਉਪਾਅ,প্ৰতিকাৰৰ ব্যৱস্থা
ਸੰਕੁਚਨ,সংকোচন
"amp-ਰੋਧਕ, ਬਫਰ","amp-প্ৰতিৰোধ, বাফাৰ"
ਧੁਨੀ ਵਿਗਿਆਨ,শব্দবিজ্ঞান
ਬਰਧਨ,বৰধন
ਬੱਲਬ,বাল্ব
ਉਭਰਨਾ,আবির্ভূত
"ਵੌਲਯੂਮ, ਬਲਕ, ਪੁੰਜ, ਪੁੰਜ, ਆਇਤਨ","আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন"
ਵਾਲੀਅਮ ਲਚਕੀਲੇ ਗੁਣ,আয়তন স্থিতিস্থাপকতা সহগ
ਆਬਾਦੀ ਦੀ ਜਾਇਦਾਦ,জনসংখ্যাৰ সম্পত্তি
ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ,সৰ্বোচ্চ উষ্ণতা
ਬੁਲਜ,উখহি উঠা
"ਝੁੰਡ, ਝੁੰਡ (ਐਨ.), ਕਲੱਸਟਰ ਹੋਣ ਲਈ (ਵਰ.)","bunch, bunch (n.), থুপ খাই থকা (ver.)"
ਝੁੰਡ,মুঠি
ਬੰਸਨ ਸੈੱਲ,বুনচেন কোষ
ਉਛਾਲ,প্লাৱন ক্ষমতা
"ਉਛਾਲ, ਉਛਾਲ","buoyancy, প্লাৱন ক্ষমতা"
ਬਰਗਰ ਸਰਕਟ,বাৰ্গাৰ চাৰ্কিট
ਚੋਰ ਘੰਟੀ,চোৰৰ ঘণ্টা
"ਬਰਨਰ, igniter","বাৰ্নাৰ, ইগনিটাৰ"
ਪੂਰੀ ਇਗਨੀਸ਼ਨ,সম্পূৰ্ণ ইগনিচন
"ਵਿਸਫੋਟ, ਵਿਸਫੋਟ, ਫਿਸ਼ਰ","বিস্ফোৰণ, বিস্ফোৰণ, ফাট"
ਲਾਈਨ ਵਿਅਸਤ,লাইন ব্যস্ত
ਵਿਅਸਤ ਟੋਨ,ব্যস্ত সুৰ
ਬਜ਼ਰ,buzzer
ਬਾਈਪਾਸ,পাৰ হোৱা
ਸਰਕਟ,বৰ্তনী
"ਸਮੁੰਦਰੀ ਤਾਰ, ਕੇਬਲ","সাগৰৰ তাঁৰ, কেবল"
ਕੈਡਮੀਅਮ,কেডমিয়াম
ਸੀਜ਼ੀਅਮ-ਸੈੱਲ,চিজিয়াম-কোষ
ਪੰਜਾਰ ਡਾਈਪੋਲ,পাঞ্জাৰ ডাইপোল
ਪੰਜਰ ਪ੍ਰਭਾਵ,পাঞ্জাৰ ইফেক্ট
ਗਣਨਾ ਕਰਨ ਲਈ,গণনা কৰা
ਕੈਲਕੁਲੇਟਰ,কেলকুলেটৰ
ਕੈਲੰਡਰ,কেলেণ্ডাৰ
"ਕੈਲੀਬ੍ਰੇਸ਼ਨ, ਕੈਲੀਬ੍ਰੇਸ਼ਨ, ਰੀਵਿਜ਼ਨ","মানাংকন, মানাংকন, পুনৰীক্ষণ"
"ਕੈਲੀਬ੍ਰੇਸ਼ਨ ਗੁਣਕ, ਕੈਲੀਬ੍ਰੇਸ਼ਨ ਗੁਣਕ","মানাংকন বহুগুণক, মানাংকন বহুগুণক"
ਕੈਲੀਪਰ,কেলিপাৰ
"ਕਾਲ ਕੈਲਕੁਲੇਟਰ, ਟਾਕ ਕੈਲਕੁਲੇਟਰ","কল কেলকুলেটৰ, টক কেলকুলেটৰ"
"ਗਰਮੀ (v.), ਕੈਲੋਰੀ (ਐਡੀ.)","তাপ (v.), কেলৰি (ed.)"
"ਕੈਲੋਰੀਮੀਟਰ, ਕੈਲੋਰੀਮੀਟਰ","কেলৰিমিটাৰ, কেলৰিমিটাৰ"
"ਕੈਲੋਰੀਮੈਟਰੀ, ਕੈਲੋਰੀਮੈਟਰੀ","কেলৰিমেট্ৰি, কেলৰিমেট্ৰি"
ਕੈਮਰਾ,কেমেৰা
"ਕੁਲਿਆ ਕਿਰਨ, ਨਹਿਰ ਕਿਰਨ","কুল্যা কিৰণ, খাল কিৰণ"
candela,কেণ্ডেলা
"ਮੋਮਬੱਤੀ, ਮੋਮਬੱਤੀ","মমবাতি, মমবাতি"
ਕੈਨੋਨੀਕਲ,canonical
cantilever,কেন্টিলিভাৰ
"ਟੋਪੀ, ਚਾਦਰ (ਐਡੀ.), ਇੰਟਰਲੇਸਿੰਗ (v.)","টুপি, পোছাক (সম্পা.), ইন্টাৰলেচিং (v.)"
ਹੋਲਡ,ধৰি ৰখা
capacitor,কেপাচিটৰ
"capillarity, capillarity","কেপিলাৰিটি, কেপিলাৰিটি"
"ਕੇਸ਼ਿਕਾ, ਕੇਸ਼ਿਕਾ","কেপিলাৰী, কেপিলাৰী"
ਕੇਸ਼ੀਲ ਸ਼ਕਤੀ,কেপিলাৰী বল
"ਕੈਪਸੂਲ, ਕੈਪਸੂਲ, ਕੈਪਸੂਲ","কেপচুল, কেপচুল, কেপচুল"
ਕੈਪਚਰ,বন্দী কৰা
ਕਾਰਬਨ 14 ਸਮਾਂ-ਸਾਰਣੀ,কাৰ্বন ১৪ সময়সূচী
"ਪ੍ਰਮੁੱਖ ਬਿੰਦੂ, ਮੁੱਖ ਸੰਖਿਆ, ਗਿਣਤੀ ਸੰਖਿਆ","মৌলিক বিন্দু, কাৰ্ডিনেল সংখ্যা, গণনা সংখ্যা"
ਕਾਰਨੋ ਦਾ ਸਿਧਾਂਤ,carno ৰ উপপাদ্য
ਕੈਰੀਅਰ,বাহক
ਕਾਰਟੇਸੀਅਨ ਧੁਰਾ,কাৰ্টেচিয়ান অক্ষ
ਕਾਰਤੂਸ,কাৰ্টিজ
"ਸੋਪਾਨੀ (ਵੀ.), ਸੋਪਾਨੀਪਤ (ਐਡੀ.)","সোপানী (ভ.), সোপানীপাট (সম্পা.)"
ਪ੍ਰੇਰਿਤ,অনুপ্ৰাণিত
"ਤਬਾਹੀ, ਬਿਪਤਾ","বিপৰ্যয়, দুৰ্যোগ"
ਲਿਮਿਟਰ ਡਾਇਓਡ,লিমিটাৰ ডাইঅ&#39;ড
"ਆਰਥੋਮੀਟਰ, ਕੈਥੀਟੋਮੀਟਰ","অৰ্থমিটাৰ, কেথেট&#39;মিটাৰ"
ਕੈਥੇਟਰੋਨ,কেথেট্ৰন
ਕੈਥੋਡ,কেথ&#39;ড
cation,কেটিয়ন
ਹਲਕਾ ਪੰਨਾ,পোহৰ পৃষ্ঠা
ਕੋਟਰ,কোটৰ
"ਹਾਸ਼ੀਏ, ਕਵਰ, ਇੰਟਰਸੈਕਸ਼ਨ, ਸਭ ਤੋਂ ਵੱਧ ਨੰਬਰ, ਕਵਰ","প্ৰান্তীয়, আৱৰণ, ছেক্সন, সৰ্বোচ্চ সংখ্যা, আৱৰণ"
ਆਕਾਸ਼ੀ,আকাশী
ਸੈੱਲ-ਸਥਿਰ,কোষ-ধ্ৰুৱক
ਸੀਮਿੰਟਡ ਲੈਂਸ,চিমেণ্টযুক্ত লেন্স
ਫੋਕਸ,ধ্যান কেন্দ্ৰিত
ਸੈਂਟੀਗ੍ਰੇਡ,চেন্টিগ্ৰেড
ਸੈਂਟੀਮੀਟਰ,চেন্টিমিটাৰ
ਸੈਂਟੀਮੀਟਰ-ਗ੍ਰਾਮ-ਦੂਜੀ ਵਿਧੀ,চেণ্টিমিটাৰ-গ্ৰাম-ছেকেণ্ড পদ্ধতি
"ਕੇਂਦਰੀ, ਕੇਂਦਰੀ","কেন্দ্ৰীয়, কেন্দ্ৰীয়"
ਕੇਂਦਰੀ ਸਰੋਤ ਇਕਾਈ,কেন্দ্ৰীয় সম্পদ একক
ਕੇਂਦਰ,কেন্দ্ৰ
ਅਨੁਕੂਲਤਾ ਕੇਂਦਰ,প্ৰান্তিককৰণ কেন্দ্ৰ
ਮੱਧਮ ਕਿਰਨ,মধ্যম ৰশ্মি
centripetal,centripetal
ਨਿਊਕਲੀਅਸ,নিউক্লিয়াছ
ਵਸਰਾਵਿਕ,চিৰামিক
c. ਗ੍ਰਾਮ। ਤੋਂ। ਢੰਗ,গ. গ্ৰাম। পৰা. প্রণালী
ਸੀਰੀਅਲ ਸੜਨ,ক্ৰমিক ক্ষয়
"ਸੈੱਲ, ਕਮਰਾ, ਕਮਰਾ","কোষ, কোঠা, কোঠা"
"ਮੌਕਾ, ਮੌਕਾ, ਮੌਕਾ","chance, chance, সুযোগ"
ਵੇਰੀਏਬਲ,লৰৃ - চৰ হৈ থকা
"ਚੈਨਲ, ਚੈਨਲ, ਚੈਨਲ, ਜਲ ਮਾਰਗ","চেনেল, চেনেল, চেনেল, জলপথ"
"ਚੈਨਲਾਈਜ਼ੇਸ਼ਨ, ਚੈਨਲਾਈਜ਼ੇਸ਼ਨ","চেনেলাইজেচন, চেনেলাইজেচন"
"ਹਫੜਾ-ਦਫੜੀ, ਗੜਬੜ","বিশৃংখলতা, বিশৃংখলতা"
"ਅੱਖਰ, ਅੱਖਰ, ਅੱਖਰ","চৰিত্ৰ, চৰিত্ৰ, চৰিত্ৰ"
"ਵਿਸ਼ੇਸ਼ਤਾ, ਵਿਸ਼ੇਸ਼ਤਾ, ਵਿਸ਼ੇਸ਼ਤਾ, ਪੂਰੀ, ਵਿਸ਼ੇਸ਼ਤਾ","বৈশিষ্ট্যপূৰ্ণ, বৈশিষ্ট্যপূৰ্ণ, বৈশিষ্ট্যপূৰ্ণ, সমগ্ৰ, বৈশিষ্ট্যপূৰ্ণ"
"ਚਾਰਜ, ਚਾਰਜ, ਚਾਰਜ, ਚਾਰਜ","চাৰ্জ, চাৰ্জ, চাৰ্জ, চাৰ্জ"
