Telugu,Kannada
యాంటీ బాక్టీరియల్,ಅನುಭವಿನಲ್ಲಿರುವ
యాంటీబయాటిక్ పెన్సిలిన్,ಪ್ರತಿಜೀವಕ ಪೆನ್ಸಿಲಿನ್
యాంటీబయాటిక్ రెసిస్టెంట్,ಪ್ರತಿಜೀವಕ ನಿರೋಧಕ
యాంటీబయాటిక్ (లు),ಪ್ರತಿಜೀವಕ (ಗಳು)
యాంటీబాడీ,ಪ್ರತಿಕಾಯ
యాంటీబాడీ జంట,ಪ್ರತಿಕಾಯ ದಂಪತಿಗಳು
యాంటీబాడీ మధ్యవర్తిత్వ రోగనిరోధక శక్తి,ಪ್ರತಿಕಾಯ ಮಧ್ಯಸ್ಥ ರೋಗನಿರೋಧಕ ಶಕ್ತಿ
ప్రతిస్కందకం,ಪ್ರತಿಮೆಯಂಥ
యాంటికోడాన్ లూప్,ಆಕ್ಟೊಡಾನ್ ಲೂಪ್
యాంటిడిప్రెసెంట్,ಖಿನ್ನತೆ -ತತ್ವ
అశ్లీల ముందు భాగము,ಆಂಟಿಡಿಯುರೆಟಿಕ್ ಹಾರ್ಮೋನ್ (ಎಡಿಎಚ್)
యాంటిజెన్ జన్యువు,ಪ್ರತಿಜನಕ ಜೀನ್
యాంటిజెన్-యాంటీబాడీ కాంప్లెక్స్,ಪ್ರತಿಜನಕ
యాంటిజెనిక్ డిటర్మినెంట్,ಪ್ರತಿಜನಕ ನಿರ್ಣಾಯಕ
యాంటిన్యూట్రిషనల్ కారకం,ಪ್ರತಿಷ್ಠಿತ ಅಂಶ
యాంటీఆక్సిడెంట్,ಆವರಣಕಾರ
యాంటీపోడల్ న్యూక్లియస్,ಆವರಣ ನ್ಯೂಕ್ಲಿಯಸ್
యాంటీ సెన్స్ RNA,ಎಂಟರ ಆರ್‌ಎನ್‌ಎ
యాంటీవైరల్ ప్రోటీన్,ಆಂಟಿವೈರಲ್ ಪ್ರೋಟೀನ್
Antrum,ಕಸಾಯಿಖಾನೆ
అనుక్లీట్,ನಿರ್ದಯ
పాయువు,ಗುದ
ఆందోళన రుగ్మత,"ಖಿನ್ನತೆ ಮನೋರೋಗ, ಆತಂಕ, ವ್ಯಾಕುಲತೆ"
బృహద్ధమని వంపు,ಮಹಾಪಧಮನಿಯ ಕಮಾನು
బృహద్ధమని గ్యాంగ్లియన్,ಮಹಾಪಧಮನಿಯ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
బృహద్ధమని సెమిలునార్ వాల్వ్,ಮಹಾಪಧಮನಿಯ ಸೆಮಿಲುನಾರ್ ಕವಾಟ
బృహద్ధమని కవాటం,ಮಹಾಪಧಮನಿಯ ಕವಾಟ
APC (అనాఫేస్ ప్రమోటింగ్ కాంప్లెక్స్),ಎಪಿಸಿ (ಅನಾಫೇಸ್ ಪ್ರಚಾರ ಸಂಕೀರ್ಣ)
అపెలైక్ పూర్వీకుడు,ಅಪೆಲಿಕ್ ಪೂರ್ವಜ
అఫిడ్,ಮುನಸು
ఆఫ్రొడైట్,ಅಚ್ಚುಬಾಲಿಗೆ
ఎపికల్ ఆధిపత్యం,ಅಪಿಕಲ್ ಪ್ರಾಬಲ್ಯ
ఎపికల్ ప్యాడ్,ಮೇಲ್ನೋಟದ
ఎపికల్చర్,ಅಪಚಲುಮನೆ
APIS ఇండికా,ಎಪಿಐಎಸ್
అప్లానోస్పోర్,ಒಂದು ದೊಡ್ಡ
అప్లిసియా,ಅಡ್ಡಿ
అపోకార్పే,ಕಣ್ಣುಹಾಯ
అపోకార్పస్,ತಟ್ಟುಕ
అపోకార్పస్ అండాశయం,ಅಪೋಕಾರ್ಪಸ್ ಅಂಡಾಶಯ
అపోక్రిన్ గ్రంథి,ಅಪೊಕ್ರೈನ್ ಗ್ರಂಥಿ
అపోఎంజైమ్,ತಿಕ್ಕಲು
అపోమిక్,ಮಂಕಾದ
అపోమిక్సిస్,ತಿಕ್ಕಲು
అపోప్లాజమ్,ಮಂಕಾದ
అపోప్లాస్టిక్ మార్గం,ಮಂಕುಗರ
అపోప్టోసిస్,ಅಪಶೂನ್ಯತೆ
ఉపకరణం,ಉಪಕರಣ
అనుబంధ అస్థిపంజరం,ಅನುಬಂಧ ಅಸ್ಥಿಪಂಜರ
కర్ణభేరి యొక్క అనుబంధం,ಸೀಕಮ್ನ ಅನುಬಂಧ
ఆపిల్ నత్త,ಆಪಲ್ ಬಸವನ
ఆక్వాకల్చర్,ಜಲಚರಕ
ఆక్వాపోరిన్,ಅಕ್ವಾಪೊರಿನ್
జల ఉభయచర,ಜಲಚರಗಳ
జల రూపం,ಜಲಸಂಪರ್ಕ ರೂಪ
జల ఆవాసాలు,ಜಲವಾಸಿ ಆವಾಸ
జల జీవి,ಜಲವಾಸಿ ಜೀವಿ
జల మొక్క,ಜಲವಾಸಿ ಸಸ್ಯ
జల శ్వాసక్రియ,ಜಲವಾಸಿ ಉಸಿರಾಟ
సజల ద్రవం,ಜಲೀಯ ದ್ರವ
సజల హ్యూమర్,ಜಲೀಯ ಹುಮೂರ್
సజల ఇంట్రా-సెల్యులార్ ద్రవం,ಜಲೀಯ ಇಂಟ್ರಾ-ಸೆಲ್ಯುಲಾರ್ ದ್ರವ
సజల నమూనా,ಜಲೀಯ ಮಾದರಿ
సజల ద్రావణంలో,ಜಲೀಯ ಪರಿಹಾರ
అక్విలా,ಅಕ್ವಿಲ
అరబిడోప్సిస్,ಕೀಲಿಗೆ
అరాచ్నిడా,ಕಸ
అరాక్నోయిడ్,ಕುಂಬಳಕಾಯಿ
అరేనియస్,ಅರೇನಿಯಸ್
అర్బోర్సెంట్,ಗುಂಡಾದ
అర్బోర్సెంట్ లైకోపాడ్,ಅರ್ಬೋರ್ಸೆಂಟ್ ಲೈಕೋಪೋಡ್
ఆర్కిబాక్టీరియా,ಪುರಾತತ್ವ
ఆర్కిగోనియం,ಕಮಾನು
ద్వీపసమూహం,ದ್ವೀಪಸಂಬಂಧಿ
ఆర్కిటిక్,ಆರ್ಸಿಟಿಕ್
ఆర్కిటిక్ టెర్న్,ಆರ್ಕ್ಟಿಕ್ ಟೆರ್ನ್
ఆర్కిటిక్ టండ్రా,ಆರ್ಕ್ಟಿಕ್ ಟಂಡ್ರಾ
ఆర్డియా,ಹಚ್ಚೆ
ఐసోలార్ కణజాలం,ಐಸೊಲಾರ್ ಅಂಗಾಂಶ
రుజువు,ಅರ್ಜೆಮೊನ್ (ಮುಳ್ಳು ಗಸಗಸೆ)
ఆర్గెమోన్ మెక్సికానా,ಆರ್ಜೆಮೋನ್ ಮೆಕ್ಸಿಕಾನಾ
అర్జినిన్,ಅರ್ಜಿನೈನ್
శుష్క ప్రాంతం,ಶುಷ್ಕ ಪ್ರದೇಶ
అరిస్టోలోచియాసియా,ಅರಿಸ್ಟೊಲೋಚಿಯಾಸಿಯ
చేయి దాణా,ತೋಳು ಆಹಾರ
ఆర్మీవార్మ్,ಸೈನ್ಯದ ಹುಳು
Aroid,ಹಳ್ಳಿಗೋಳು
వాసన,ಸುವಾಸನೆ
అరేస్టర్,ಬಂಧಕ
ఆర్టెమిసియా,ಆರ್ಟೆಮಿಸಿಯಾ
ధమనుల సిస్టోలిక్,ಅಪಧಮನಿಯ ಸಿಸ್ಟೊಲಿಕ್
ఆర్టిరియోస్క్లెరోటిక్,ಅಪಧಮನಿಯ ಕರ್ಣೀಯ
ఆర్థ్రోపోడ్,ಸ್ರವಿಸುವ
ఆర్థరైటిస్,ಸಂಧಿವಾತ
ఆర్థ్రోపోడా,ಸ್ರವಿಸುವ
కీలు మృదులాస్థి,ಕೀಲಿನ ಕಾರ್ಟಿಲೆಜ್
ఉచ్చారణ,ಉಚ್ಚಾಟನೆ ಮಾಡುವ
ఉచ్చరించబడింది,ನಿರೂಪಿಸಿದ
కృత్రిమ పేస్‌మేకర్,ಕೃತಕ ಪೇಸ್‌ಮೇಕರ್
కృత్రిమ ఎంపిక,ಕೃತಕ ಆಯ್ಕೆ
ఆర్టోకార్పస్ హెటెరోఫిల్లస్,ಆರ್ಟೋಕಾರ್ಪಸ್ ಹೆಟೆರೊಫಿಲಸ್
ఆస్బెస్టాస్ ఫైబర్,ಕಲ್ನಾರು ನಾರು
ఆస్బెస్టాసిస్,ಕಲ್ನಾರು
అస్కారిస్,ಸ ೦ ತಗುಲು
ఆరోహణ క్రోమాటోగ్రఫీ,ಆರೋಹಣ ಕ್ರೊಮ್ಯಾಟೋಗ್ರಫಿ
అస్సిడియా,ಹಸುರು
అస్సిడియన్,ಚಂದಾದಾರಿ
అస్కోకార్ప్,ತೂರೋಲನ
అస్కోమైసెట్స్,ಅಸ್ಕುಲಗಳು
ఆస్కార్బిక్ ఆమ్లం,ಆಸ್ಕೋರ್ಬಿಕ್ ಆಮ್ಲ
అస్కోస్పోర్,ಆಸ್ಕೋಸ್ಪೋರ್
అస్కస్,ಸ ೦ ಗಳು
Aseptate,ಅಸೆನ್ನಣಗೀತೆ
అలైంగిక పునరుత్పత్తి,ಅಲೈಂಗಿಕ ಸಂತಾನೋತ್ಪತ್ತಿ
అలైంగిక బీజాంశం,ಅಲೈತಿಕ ಬೀಜಕ
ఆస్పరాజిన్ సింథటేస్,ಶತಾವರಿ ಸಂಶ್ಲೇಷಣೆ
ఆస్పరాగస్,ಶತಾವರಿ
అస్పార్టిక్ ఆమ్లం,ಆಸ್ಪರ್ಟಿಕ್ ಆಮ್ಲ
ఆస్పెర్‌గిల్లస్ నైగర్,ಆಸ್ಪರ್ಜಿಲಸ್ ನೈಜರ್
ఆస్పెర్‌గిల్లస్,ಕಪಟ
అస్ఫోడెలస్ టెనుఫోలియస్,ಆಸ್ಫೋಡೆಲಸ್ ಟೆನುಫೋಲಿಯಸ್
ఆస్పిరిన్,ಆಸ್ಪಿರಿನ್
పరీక్ష,ಪರಾಕ್ರಮ
సమావేశం,ಜೋಡಣೆ
సమీకరణ సామర్థ్యం,ಏಕೀಕರಣ ದಕ್ಷತೆ
అస్సిమిలేటరీ రూట్,ಒಟ್ಟುಗೂಡಿಸುವ ಮೂಲ
సహాయక పునరుత్పత్తి సాంకేతికత,ನೆರವಿನ ಸಂತಾನೋತ್ಪತ್ತಿ ತಂತ್ರ
అసోసియేషన్ ప్రాంతం,ಸಂಘ ಪ್ರದೇಶ
అసోసియేటివ్ సహజీవనం,ಸಹಾಯಕ ಸಹಜೀವನ
కలగలుపు మరియు పున omb సంయోగం,ವಿಂಗಡಣೆ ಮತ್ತು ಮರುಸಂಯೋಜನೆ
కారకం యొక్క కలగలుపు,ಅಂಶದ ವಿಂಗಡಣೆ
అస్టాకస్,ಗಾಡಿ
ఆస్టెరేసి,ಕನ್ನಡಕ
ఆస్టారేల్స్,ಕನ್ನಡಕ
గ్రహశకలం,ಕ್ಷುದ್ರಗ್ರಹ
ఉబ్బసం,ಉಬ್ಬಸ
ఆస్ట్రగలస్ గుమ్మర్,ಅಬ್ಬರಕ
జ్యోతిష్య కుదురు పోల్,ಆಸ್ಟ್ರಲ್ ಸ್ಪಿಂಡಲ್ ಧ್ರುವ
ఖగోళ శాస్త్రవేత్త,ಖಗೋಳ ವಿಜ್ಞಾನಿ
అసమాన కార్యోటైప్,ಅಸಮ್ಮಿತ ಕ್ಯಾರಿಯೋಟೈಪ್
అసమాన,ಅಸಮ್ಮತಿಗೆ ಸಂಬಂಧಿಸಿದ
అథెరోమాటస్,ಅಪಧಮನಿಕಾಠಕ
అథెరోస్క్లెరోసిస్,ಅಪಧಮನಿಕಾಠಿಣ್ಯ
అథెరోస్క్లెరోటిక్ ఫలకం,ಅಪಧಮನಶಾಸ್ತ್ರದ ಫಲಕ
భౌగోళిక పటం,ಅಡ್ಡಿ
అట్లాస్ వెన్నుపూస,ಅಟ್ಲಾಸ್ ಕಶೇರು
వాతావరణం,ವಾತಾವರಣ
వాతావరణం,ವಾತಾವರಣದ
వాతావరణ ఇన్పుట్లు,ವಾತಾವರಣದ ಒಳಹರಿವು
అటామిక్ ఫోర్స్ మైక్రోస్కోప్,ಪರಮಾಣು ಬಲ ಸೂಕ್ಷ್ಮದರ್ಶಕ
అణువు,ಪರಮಾಣು
ATP ASE,ಎಟಿಪಿ ಎಎಸ್ಇ
కర్ణిక సంకోచం,ಹೃತ್ಕರ್ಣದ ಸಂಕೋಚನ
కర్ణిక దడ,ಹೃತ್ಕರ್ಣದ
కర్ణిక మధ్యస్థ,ಹೃತ್ಕರ್ಣದ ನ್ಯಾಟ್ರಿಯುರೆಟಿಕ್ ಫ್ಯಾಕ್ಟರ್ (ಎಎನ್ಎಫ್)
కర్ణిక నోడ్,ಹೃತ್ಕರ್ಣದ ಹೆರೋಡ್
కర్ణిక సిస్టోల్,ಹೃತ್ಕರ್ಣದ ಸಿಸ್ಟೋಲ್
అట్రియోవెంట్రిక్యులర్ నోడ్,ಅಟ್ರಿಯೊವೆಂಟ್ರಿಕ್ಯುಲರ್ ನೋಡ್
అట్రియోవెంట్రిక్యులర్ వాల్వ్,ಅಟ್ರಿಯೊವೆಂಟ್ರಿಕ್ಯುಲರ್ ಕವಾಟ
కర్ణిక,ಹೃತ್ಕರ್ಣ (ಪೀಟ್ರಿಯಾ)
కర్ణిక,ಹೃತ್ಕರ್ಣ (ಪೀಟ್ರಿಯಾ)
అట్రోపా బెల్లడోన్నా,ಅಟ್ರೋಪಾ ಬೆಲ್ಲಡೋನಾ
క్షీణత,ಕ್ಷೀಣತೆ
అట్రోపిన్ ఆల్కలాయిడ్,ಪತಂಗ
అటాచ్మెంట్ ప్లేట్,ಲಗತ್ತಿನ ತಟ್ಟೆ
శ్రవణ వల్కలం,ಶ್ರವಣೇಂದ್ರಿಯ ಕಾರ್ಟೆಕ್ಸ್
Ululosira,Aಲೋಹ
మూత్రకద్రవయ ఎముక,ಆರಿಕಲ್ (ಆರಿಕುಲಾ)
మూత్రకద్రవయ ఎముక,ಆರಿಕಲ್ (ಆರಿಕುಲಾ)
మూత్రకద్రవయ ఎముక,ಆರಿಕಲ್ (ಆರಿಕುಲಾ)
మూత్రకద్రవయ ఎముక,ಆರಿಕಲ್ (ಆರಿಕುಲಾ)
ఆస్ట్రాలోపిథెసిన్లు,ಆಸ್ಟ್ರೇಲಿಪಿಥೆಸಿನ್ಸ್
ఆటోకాలజీ,ಸ್ವಾಯತ್ತಶಾಸ್ತ್ರ
ఆటోమేటెడ్ DNA సీక్వెన్సర్,ಸ್ವಯಂಚಾಲಿತ ಡಿಎನ್‌ಎ ಸೀಕ್ವೆನ್ಸರ್
ఆటోపోలిప్లోయిడ్,ಸ್ವಯಂಚಾಲನ ಫಲಕ
ఆటోనలైజర్,ಸ್ವಾಯತ್ತನ
ఆటోగామి,ಸ್ವಯಂಚಾಲಿತ
ఆటోగామి,ಸ್ವಯಂಚಾಲಿತ
ఆటోగ్రాఫ్ట్,ಸ್ವಾರಸ್ಯ
స్వయం ప్రతిరక్షక వ్యాధి,ಸ್ವಯಂಚಾಲಿತ ಕಾಯಿಲೆ
ఆటోమొబైల్ ఎగ్జాస్ట్,ವಾಹನ ನಿಷ್ಕಾಸ
అటానమిక్ (అసంకల్పిత) నాడీ వ్యవస్థ,ಸ್ವನಿಯಂತ್ರಿತ (ಅನೈಚ್ ary ಿಕ) ನರಮಂಡಲ
ఆటోఫాగిక్ లైసోజోమ్,ಆಟೊಫ್ಯಾಜಿಕ್ ಲೈಸೋಸೋಮ್
ఆటోప్లాయిడ్,ಸ್ವಯಂಚಾಲನ
ఆటోపోడియం,ತಗಿಸುವ
ఆటోపోలిప్లోయిడ్,ಸ್ವಯಂಚಾಲನ ಫಲಕ
ఆటోసోమల్ క్రోమోరోమ్,ಆಟೋಸೋಮಲ್ ಕ್ರೋಮೊರಮ್
ఆటోసోమల్ జన్యువు,ಆಟೋಸೋಮಲ್ ಜೀನ್
ఆటోసోమ్,ಆಟೊಸೋಮ್
ఆటోటెట్రాప్లాయిడ్,ಆಟೊಟೆಟ್ರಾಪ್ಲಾಯ್ಡ್
ఆటోటోమి,ಸ್ವಯಂಚಾಲನತೆ
ఆటోట్రిప్లోయిడ్ రకం,ಆಟೊಟ್ರಿಪ್ಲಾಯ್ಡ್ ಪ್ರಭೇದ
ఆటోట్రోఫ్,ಆಟೋಟ್ರೋಫ್
శరదృతువు కలప,ಶರತ್ಕಾಲ ಮರ
అక్సనోగ్రాఫ్,ಏಕಸ್ವಾಮ್ಯ
అక్సనోమీటర్,ಸಮಾಚತರಣಕ
సహాయక పెరుగుదల,ಸಹಾಯಕ ಬೆಳವಣಿಗೆ
ఆక్సిన్,ತತ್ತ್ವ
ఆక్సోట్రోఫ్,ಅರಣ್ಯ
ఒక v బండిల్,ಎ ವಿ ಬಂಡಲ್
ఏవ్స్,ಅವೆಸ್
అవిసెన్నియా,ಅವಶೇಷ
Awn,ಉಗುಳು
అక్షసంబంధ అస్థిపంజరం,ಅಕ್ಷೀಯ ಅಸ್ಥಿಪಂಜರ
ఆక్సైల్,ದಳಪಲ್ಲ
ఆక్సిలరీ బడ్,ಅಕ್ಷೀಯ ಮೊಗ್ಗು
ఆక్సిలరీ,ಅಕ್ಷೀಯ
అక్షం వెన్నుపూస,ಅಕ್ಷದ ಕಶೇರು
ఆక్సాన్,ಕಣ್ಣುಹಾಯ
అక్షసంబంధ పొర,ಆಕ್ಸೋನಲ್ ಪೊರೆಯು
అక్షసంబంధమైన,ಸಂಧಿವಾತ
ఆక్సోనెమ్,ದಗಾ
అజోస్పిరిల్లమ్,ಅಣಕೆಯ
అజోటోబాక్టర్,ದನಕ
అజైగస్ సిర,ಅಜೈಗಸ್ ಧಾಟ
బాసిల్లస్ ఆంత్రాసిస్,ಬ್ಯಾಸಿಲಸ್ ಆಂಥ್ರಾಸಿಸ್
కర్రవు,ಬ್ಯಾಸಿಲಸ್ ಥುರಿಂಜಿಯೆನ್ಸಿಸ್ (ಬಿಟಿ)
బాసిల్లస్,ಗಾಡಿ
బాక్టీరియా,ಬ್ಯಾಕ್ಟೀರಿಯಾ
బాక్టీరియల్,ಬ್ಯಾಕ್ಟೀರಿಯಾದ
బాక్టీరియా కృత్రిమ క్రోమోజోమ్,ಬ್ಯಾಕ್ಟೀರಿಯಾದ ಕೃತಕ ವರ್ಣತಂತು (ಬಿಎಸಿ)
బాక్టీరియల్ వ్యాధికారక,ಬ್ಯಾಕ್ಟೀರದ ರೋಗಕಾರಕ
బాక్టీరియల్ ప్లాస్మా పొర,ಬ್ಯಾಕ್ಟೀರಿಯಾದ ಪ್ಲಾಸ್ಮಾ ಪೊರೆಯ
బాక్టీరియల్ స్ట్రెయిన్,ಬ್ಯಾಕ್ಟೀರದ ಒತ್ತಡ
బాక్టీరియాలజికల్,ಬ್ಯಾಕ್ಟೀರಿಯದ
బాక్టీరియోలాజికల్ నామకరణం,ಬ್ಯಾಕ್ಟೀರಿಯೊಲಾಜಿಕಲ್ ನಾಮಕರಣ
బాక్టీరియోఫేజ్,ಜಿಗಿತ
బాక్టీరియం,ಜಿಗಿತ
బాకులోవైరస్,ಕಸಾಯಿಖಾನೆ
బ్యాగింగ్,ಜರುಗಿಸುವುದು
బాలెనోప్టెరా,ಬಾಲಿನೋಪ್ಟೆರಾ
సమతుల్య పాలిమార్ఫిజం,ಸಮತೋಲಿತ ಬಹುರೂಪತೆ
ఎంపిక బ్యాలెన్సింగ్,ಸಮತೋಲನ ಆಯ್ಕೆ
బాలనోగ్లోస్సస్,ಬಲಾನೊಗ್ಲೋಸಸ್
బాలనస్,ಒಂದು ತರದ ಬಿರುಗಾಳಿ
బాలాస్టా,ತಾರಾಗಳು
బంతి ballపిరి,ಚೆಂಡು ಮತ್ತು ಸಾಕೆಟ್ ಜಂಟಿ
బెలూన్ కేథరైజేషన్,ಬಲೂನ್ ಕ್ಯಾಥರೈಸೇಶನ್
బామ్ హెచ్,ಬಾಮ್ ಎಚ್ ಐ
వెదురు-షూట్,ಬಿದಿ
బ్యాండెడ్ యాంటీటర్,ಬ್ಯಾಂಡೆಡ್ ಆಂಟೀಟರ್
బ్యాండింగ్ టెక్నిక్,ಬ್ಯಾಂಡಿಂಗ್ ತಂತ್ರ
