Telugu,Malayalam
బ్యాండ్ పాస్ ఫిల్టర్,ബാൻഡ് പാസ് ഫിൽട്ടർ
బ్యాండ్ సెలెక్టర్,ബാൻഡ് സെലക്ടർ
బ్యాండ్ విభజన,ബാൻഡ് വിഭജനം
బ్యాండ్ స్టాప్ ఫిల్టర్,ബാൻഡ് നിർത്തുക ഫിൽട്ടർ
బ్యాండ్ స్విచ్,ബാൻഡ് സ്വിച്ച്
బ్యాండ్ ట్యూనింగ్,ബാൻഡ് ട്യൂറിംഗ്
బ్యాండ్‌విడ్త్,ബാൻഡ്വിഡ്ത്ത്
బార్,ബാർ
బార్ కోడ్,ബാർ കോഡ്
బార్ డేటా,ബാർബെ ഡാറ്റ
బేర్ బ్యాండ్,നഗ്നമായ ബാൻഡ്
బేర్ లాంప్,നഗ്നമായ വിളക്ക്
బార్న్ డోర్,കളപ്പുര വാതിൽ
బేస్ బ్యాండ్,അടിസ്ഥാന ബാൻഡ്
బేస్ బ్యాండ్ సిగ్నల్,അടിസ്ഥാന ബാൻഡ് സിഗ്നൽ
బేస్ బ్యాండ్ వ్యవస్థ,അടിസ്ഥാന ബാൻഡ് സംവിധാനം
బేస్ బ్రౌజర్,അടിസ്ഥാന ബ്ര .സർ
బేస్ కలెక్టర్ జంక్షన్,അടിസ്ഥാന ശേഖരണ ജംഗ്ഷൻ
బేస్ ఇన్సులేటర్,അടിസ്ഥാന ഇൻസുലേറ്റർ
బాస్,ബാസ്
బాస్ పరిహారం,ബാസ് നഷ്ടപരിഹാരം
బాస్ లౌడ్‌స్పీకర్ (వూఫర్),ബാസ് ഉച്ചഭാഷിണി (വൂഫർ)
బ్యాచ్ స్కానింగ్,ബാച്ച് സ്കാനിംഗ്
బ్యాటరీ ఛార్జింగ్,ബാറ്ററി ചാർജിംഗ്
బీమ్,രശ്മി
బీట్,അടിക്കുക
బీట్ ఫ్రీక్వెన్సీ ఓసిలేటర్,ബീറ്റ് ഫ്രീക്വൻസി ഓസ്സിലേറ്റർ
బెల్,കാല്
బయాస్,പക്ഷപാതം
బయాస్ సర్క్యూట్,ബയ്യ്സ് സർക്യൂട്ട്
బయాస్ ఫ్రీక్వెన్సీ,പക്ഷപാതം
బయాస్ వోల్టేజ్,ബിയാസ് വോൾട്ടേജ്
ఫార్వర్డ్ దిశలో పక్షపాతం,മുന്നോട്ടുള്ള ദിശയിൽ പക്ഷപാതപരമാണ്
ద్వి-దిశాత్మక మైక్రోఫోన్,ദ്വിദിശ മൈക്രോഫോൺ
బిల్‌బోర్డ్,ബിൽബോർഡ്
బిల్‌బోర్డ్ అప్లికేషన్,ബിൽബോർഡ് അപ്ലിക്കേഷൻ
ద్వి-మెటాలిక్ మూలకం,ദ്വി-മെറ്റാലിക് ഘടകം
బైనరీ,ബൈനറി
బైనరీ కోడెడ్ దశాంశం,ബൈനറി കോഡ് ചെയ്ത ദശാംശ
బైనరీ అంకెలు,ബൈനറി അക്ക (ബിറ്റ്)
బైనరీ సంఖ్య,ബൈനറി നമ്പർ
బైనరల్ హియరింగ్,ബിനാറൽ കേൾവി
బైనాక్యులర్,ബൈനോക്കുലർ
బయోమెట్రిక్,ബയോമെട്രിക്
బైపోలార్ ట్రాన్సిస్టర్,ബൈപോളാർ ട്രാൻസിസ്റ്റർ
బిట్ కేటాయింపు,ബിറ്റ് വിഹിതം
బిట్ రేటు,ബിറ്റ് നിരക്ക്
బ్లాక్ & వైట్ టీవీ,ബ്ലാക്ക് & വൈറ്റ് ടിവി
ఖాళీ,ശൂനമായ
ఖాళీ విరామం,ശൂന്യമായ ഇടവേള
బ్లాంకింగ్ స్థాయి,ശൂന്യമായ നില
బ్లీడర్ రెసిస్టెన్స్,രക്തസ്രാവം പ്രതിരോധം
బ్లింపెడ్ కెమెరా,ക്യാമറ നീക്കം ചെയ്തു
బ్లైండింగ్ గ్లేర్,അന്ധമായ തിളക്കം
బ్లింక్,കണ്ണുചിമ്മുക
బ్లింకింగ్,കണ്ണുചിനിക്കല്
బ్లాక్ కోడ్,ബ്ലോക്ക് കോഡ്
బ్లాక్ రేఖాచిత్రం,ബ്ലോക്ക് ഡയഗ്രം
బ్లాక్ ఇంటర్‌లీవ్,ബ്ലോക്ക് ഇന്റർലീവ്
కెపాసిటర్ నిరోధించడం,തടയൽ കപ്പാസിറ്റർ
ఓసిలేటర్‌ను నిరోధించడం,OSCILLER തടയുന്നു
బ్లూమ్,പൂത്തും
బ్లో లాంప్,Blow തുക വിളക്ക്
బ్లో పైప్,തിരിച്ചടിക്കുക
బ్లోవర్,കൊള്ള
బ్లూటూత్,ബ്ലൂടൂത്ത്
బాడీ కెపాసిటెన్స్,ശരീര കപ്പാസിറ്റൻസ്
బుక్‌మార్క్,ബുക്ക്മാർക്ക്
బూలియన్ బీజగణితం,ബൂളിയൻ ആൾജിബ്ര
బూమ్,കുതിപ്പ്
బూస్ట్,ഉത്തേജിപ്പിക്കുക
బూస్టర్,ബൂസ്റ്റർ
బూస్టర్ లైట్,ബൂസ്റ്റർ ലൈറ്റ്
బూస్టింగ్,വർദ്ധിപ്പിക്കുന്നു
బూటింగ్,ബൂട്ടിംഗ്
బూట్స్ట్రాప్,ബൂട്ട്സ്ട്രാപ്പ്
దిగువ కాంతి,അടിവര
బౌన్స్ లైట్,വെളിച്ചം ബന്ദികളാക്കുക
విచ్ఛిన్నం,ബ്രേക്ക് ഡൗൺ
వోల్టేజ్ను విచ్ఛిన్నం చేయండి,വോൾട്ടേജ് തകർക്കുക
వంతెన మూలకం,ബ്രിഡ്ജ് ഘടകം
బ్రిడ్జ్ రెక్టిఫైయర్,ബ്രിഡ്ജ് റെക്ലിഫയർ
వంతెన ‘టి’ అటెన్యూయేటర్,'ടി' അറ്റൻവേറ്റർ
వంతెన నిర్మాణం,വഞ്ചന ഘടന
బ్రిడ్జింగ్,ഗാഡ്ഗിംഗ്
బ్రిడ్జింగ్ యాంప్లిఫైయర్,ആംപ്ലിഫയർ
వంతెన నష్టం,ചിട്ടമ്മനഷ്ടം
ప్రకాశం,തെളിച്ചം
ప్రకాశం నియంత్రణ,തെളിച്ചം നിയന്ത്രണം
పెళుసు,വേഗം പൊട്ടുന്ന
పెళుసైన పదార్ధం,പൊട്ടുന്ന പദാർത്ഥം
బ్రాడ్‌బ్యాండ్,ബ്രോഡ്ബാൻഡ്
బ్రాడ్‌బ్యాండ్ యాంప్లిఫైయర్,ബ്രോഡ്ബാൻഡ് ആംപ്ലിഫയർ
బ్రాడ్‌బ్యాండ్ ISDN,ബ്രോഡ്ബാൻഡ് ISDN
బ్రాడ్‌బ్యాండ్ వ్యవస్థ,ബ്രോഡ്ബാൻഡ് സിസ്റ്റം
ప్రసార మరియు కమ్యూనికేషన్ టెక్నాలజీ,പ്രക്ഷേപണവും ആശയവിനിമയ സാങ്കേതികവിദ്യയും
ప్రసార కవరేజ్,കവറേജ് പ്രക്ഷേപണം ചെയ്യുക
ప్రసార రిసీవర్,ബ്രോഡ്കാസ്റ്റ് റിസീവർ
ప్రసార సేవా ప్రణాళిక,സേവന സേവന ആസൂത്രണം
ప్రసార ట్రాన్స్మిటర్,ലംഘനം
బ్రాడ్‌కాస్టర్,ബ്രോഡ്കാസ്റ്റർ
ప్రసారం,ബ്രോഡ്കാസ്റ്റിംഗ്
బ్రాడ్కాస్టింగ్ స్టేషన్,ബ് ബ്ലാൻസിംഗ് സ്റ്റേഷൻ
విరిగింది,പൊട്ടിയ
బ్రౌజర్,ബ്ര browser സർ
బ్రౌజింగ్,ബ്രൗസിംഗ്
బుడగ,കുമിള
బఫర్,ബഫർ
బఫర్ యాంప్లిఫైయర్,ബഫർ ആംപ്ലിഫയർ
బఫర్ ట్యూబ్,ബഫർ ട്യൂബ്
బగ్,മൂട്ട
అంతర్నిర్మిత యాంటెన్నా,അന്തർനിർമ്മിത ആന്റിന
బర్నర్,ബർണർ
బర్నింగ్,കത്തിക്കുക
పేలుడు లోపం,ബർസ്റ്റ് പിശക്
పేలుడు చొప్పించే పల్స్,ബർസ്റ്റ് ഉൾപ്പെടുത്തൽ പൾസ്
పేలుడు దశ,ബർസ്റ്റ് ഘട്ടം
బస్సు,ബസ്
వ్యాపార నైపుణ్యం,ബിസിനസ്സ് ഇന്റലിജൻസ്
బజర్,ബസ്സര്
పాస్ ద్వారా,പാസാണ്
ఉత్తీర్ణత ద్వారా,കടന്നുപോകുന്നതിലൂടെ
బైపాస్ కండెన్సర్,തടങ്കൽ
సి,സി
సి+ప్రోగ్రామింగ్ భాష,C + പ്രോഗ്രാമിംഗ് ഭാഷ
క్యాబినెట్,മന്തിസഭ
కేబుల్,കന്വി
కేబుల్ సమ్మేళనం,കേബിൾ സംയുക്തം
కేబుల్ ఈక్వలైజేషన్,കേബിൾ സമവാക്യം
కేబుల్ నష్టం,കേബിൾ നഷ്ടം
కాష్,കാഷെ
కాషింగ్,കാഷിംഗ്
కాడ్మియం సెల్,കാഡ്മിയം സെൽ
మెషీన్ లెక్కిస్తోంది,കണക്കാക്കുന്നു യന്ത്രം
లెక్కింపు,കണക്കുകൂട്ടല്
కాలిక్యులేటర్,കണക്കുകൂട്ടല് യന്തം
క్రమాంకనం,കാലിബ്രേറ്റ് ചെയ്യുക
కాలిపర్స్,കാലിപ്പർ
