English,Bengali
contour integration,কনট্যুর ইন্টিগ্রেশন
contraction mapping,সংকোচন ম্যাপিং
contradiction,দ্বন্দ্ব
contravariant,বিপরীত
control,নিয়ন্ত্রণ
control chart,নিয়ন্ত্রণ চার্ট
control chart for averages,গড় জন্য নিয়ন্ত্রণ চার্ট
control chart for defects,ত্রুটির জন্য নিয়ন্ত্রণ চার্ট
control chart for ranges,রেঞ্জের জন্য নিয়ন্ত্রণ চার্ট
control chart for variables,ভেরিয়েবলের জন্য নিয়ন্ত্রণ চার্ট
converge,একত্রিত
convergence in mean,মানে অভিসারন
convergence in mean square,গড় বর্গক্ষেত্রে অভিসরণ
convergence in probability,সম্ভাবনার মধ্যে অভিসারন
convergence limit,অভিসার সীমা
convergence radius,অভিসার ব্যাসার্ধ
convergence region,অভিসারী অঞ্চল
convergent,অভিসারী
convergent sequence,অভিসারী ক্রম
convergent series,অভিসারী সিরিজ
converse,কথোপকথন
conversely,বিপরীতভাবে
conversion fraction,রূপান্তর ভগ্নাংশ
conversion table,রূপান্তর টেবিল
convex,উত্তল
convex body,উত্তল শরীর
convex combination,উত্তল সংমিশ্রণ
convex cover (=convex hull),উত্তল আবরণ (=উত্তল হুল)
convex function,উত্তল ফাংশন
convex linear combinations,উত্তল রৈখিক সমন্বয়
convex linear programming,উত্তল রৈখিক প্রোগ্রামিং
convex metric space,উত্তল মেট্রিক স্থান
convex polyhedron,উত্তল পলিহেড্রন
convex programming,উত্তল প্রোগ্রামিং
convex region,উত্তল অঞ্চল
convex set,উত্তল সেট
convolution,আবর্তন
convolution integral,অবিচ্ছেদ্য convolution
convolution theorem (= faltung theorem),আবর্তন উপপাদ্য (= ফাল্টুং উপপাদ্য)
coordinate,সমন্বয়
coordinate axis,সমন্বয় অক্ষ
coordinate geometry,স্থানাঙ্ক জ্যামিতি
coordinate plane,সমতল তুল্য
coordinates,স্থানাঙ্ক
coordinate system,তুল্য সিস্টেম
Copernican system,কোপারনিকান সিস্টেম
Coplanar,কপ্ল্যানার
coplanar forces,সমতলীয় বাহিনী
coplanarity,সমপ্ল্যানারিটি
coprime numbers,কপ্রাইম সংখ্যা
correction factor,সংশোধনের ব্যাপার
correct solution,সঠিক সমাধান
correlation,পারস্পরিক সম্পর্ক
correlation coefficient,পারস্পরিক সম্পর্ক সহগ
correlation diagram,পারস্পরিক সম্পর্ক চিত্র
correlation function,পারস্পরিক সম্পর্ক ফাংশন
correlation matrix,পারস্পরিক সম্পর্ক ম্যাট্রিক্স
correlation ratio,পারস্পরিক সম্পর্ক অনুপাত
correlogram,কোরিলোগ্রাম
correlogram analysis,কোরিলোগ্রাম বিশ্লেষণ
correspond,অনুরূপ
correspondence principle,চিঠিপত্র নীতি
corresponding angle,সংশ্লিষ্ট কোণ
corresponding side,সংশ্লিষ্ট পক্ষ
coset,coset
cosine,কোসাইন
cosine law,কোসাইন আইন
cost analysis,খরচ বিশ্লেষণ
cost maximization,খরচ সর্বোচ্চকরণ
countability axiom,গণনাযোগ্যতা স্বতঃসিদ্ধ
countable,গণনার যোগ্য
countable additivity,গণনাযোগ্য সংযোজন
countable base,গণনাযোগ্য ভিত্তি
countable basis,গণনাযোগ্য ভিত্তি
countable set,গণনাযোগ্য সেট
countably infinite,গণনাযোগ্যভাবে অসীম
counter,পাল্টা
counter clockwise,ঘড়ির কাঁটার বিপরীত দিকে
counter example,পাল্টা উদাহরণ
covariance,সহবাস
covariance law,সহবাস আইন
covariance matrix,সহভেদাংক ম্যাট্রিক্স
covariance method,সহবাস পদ্ধতি
covariance technique,সহবাস কৌশল
Cramer's rule,ক্রেমারের নিয়ম
Cramer-Rao inequality,ক্রেমার-রাও অসমতা
criterion function (=objective function),মানদণ্ড ফাংশন (=উদ্দেশ্য ফাংশন)
critical angle,সংকটপূর্ণ কোণ
critical point,সমালোচনামূলক পয়েন্ট
critical point of function,ফাংশনের সমালোচনামূলক পয়েন্ট
critical value,সমালোচনামূলক মান
critical velocity,সমালোচনামূলক বেগ
cross correlation function,ক্রস পারস্পরিক সম্পর্ক ফাংশন
cross product,ক্রস পণ্য
cross ratio,ক্রস অনুপাত
cross sectioning,ক্রস সেকশনিং
crypt,ক্রিপ্ট
cube,ঘনক্ষেত্র
cube number,ঘনক সংখ্যা
cube root,ঘনমূল
cubic,ঘন
cubical,ঘনক্ষেত্র
cubic equation,ঘন সমীকরণ
cubic inch,ঘন ইঞ্চি
cubic metre,ঘন মিটার
cubic parabola,কিউবিক প্যারাবোলা
