Marathi,Gujarati
ब्रोगली फॉर्म्युला,બ્રોગલી ફોર્મ્યુલા
खंडित,ખંડિત
ब्राउनी मोशन,બ્રાઉની ગતિ
"कुची, बुरुश, कुर्च, गुल्म","કુચી, બુરુશ, કુર્ચ, ગુલમ"
"बबल, बबल (सं.), बडबड (v.)","બબલ, બબલ (સં.), ગણગણાટ (v.)"
उत्तेजित होणे,પ્રભાવ
प्रतिकार,વિરોધી પગલાં
आकुंचन,સંકોચન
"amp-प्रतिरोध, बफर","amp-રેઝિસ્ટન્સ, બફર"
ध्वनीशास्त्र,ધ્વનિશાસ્ત્ર
बर्धन,બર્ધન
बल्ब,બલ્બ
उदयास येणे,ઉભરો
"मात्रा, मोठ्या प्रमाणात, वस्तुमान, वस्तुमान, खंड","વોલ્યુમ, જથ્થાબંધ, સમૂહ, સમૂહ, વોલ્યુમ"
व्हॉल्यूम लवचिकता गुणांक,વોલ્યુમ સ્થિતિસ્થાપકતા ગુણાંક
लोकसंख्या मालमत्ता,વસ્તી મિલકત
कमाल तापमान,મહત્તમ તાપમાન
फुगवटा,મણકા
"गुच्छ, गुच्छ (n.), क्लस्टर करणे (ver.)","ટોળું, ટોળું (n.), ક્લસ્ટર થવું (ver.)"
घड,ટોળું
बनसेन सेल,બન્સેન સેલ
उत्साह,ઉત્સાહ
"उछाल, उत्साह","ઉલ્લાસ, ઉલ્લાસ"
बर्गर सर्किट,બર્ગર સર્કિટ
चोराची घंटा,ચોર ઘંટડી
"बर्नर, इग्निटर","બર્નર, ઇગ્નીટર"
पूर्ण प्रज्वलन,સંપૂર્ણ ઇગ્નીશન
"स्फोट, स्फोट, फूट","વિસ્ફોટ, વિસ્ફોટ, વિસ્ફોટ"
ओळ व्यस्त,લાઇન વ્યસ્ત
व्यस्त टोन,વ્યસ્ત સ્વર
बजर,બઝર
बायपास,બાયપાસ
सर्किट,સર્કિટ
"सागरी तार, केबल","દરિયાઈ વાયર, કેબલ"
कॅडमियम,કેડમિયમ
सीझियम सेल,સીઝિયમ-કોષ
पांजर द्विध्रुव,પાંજર દ્વિધ્રુવ
पांजर इफेक्ट,પાંજર અસર
मोजणे,ગણતરી કરવી
कॅल्क्युलेटर,કેલ્ક્યુલેટર
कॅलेंडर,કૅલેન્ડર
"कॅलिब्रेशन, कॅलिब्रेशन, पुनरावृत्ती","માપાંકન, માપાંકન, પુનરાવર્તન"
"कॅलिब्रेशन गुणक, कॅलिब्रेशन गुणक","માપાંકન ગુણક, માપાંકન ગુણક"
कॅलिपर,કેલિપર્સ
"कॉल कॅल्क्युलेटर, टॉक कॅल्क्युलेटर","કૉલ કેલ્ક્યુલેટર, ટોક કેલ્ક્યુલેટર"
"उष्णता (v.), उष्मांक (सं.)","ગરમી (v.), કેલરી (ed.)"
"कॅलरीमीटर, कॅलरीमीटर","કેલરીમીટર, કેલરીમીટર"
"कॅलरीमेट्री, कॅलरीमेट्री","કેલરીમેટ્રી, કેલરીમેટ્રી"
कॅमेरा,કેમેરા
"कुल्या किरण, कालवा किरण","કુલ્યા કિરણ, નહેર કિરણ"
candela,candela
"मेणबत्ती, मेणबत्ती","મીણબત્તી, મીણબત્તી"
प्रामाणिक,પ્રામાણિક
cantilever,કેન્ટીલીવર
"टोपी, झगा (सं.), इंटरलेसिंग (v.)","ટોપી, ડગલો (ઇડી.), ઇન્ટરલેસિંગ (v.)"
धारण,હોલ્ડિંગ
कॅपेसिटर,કેપેસિટર
"capillarity, capillarity","કેપિલેરિટી, કેપિલેરિટી"
"केशिका, केशिका","રુધિરકેશિકા, રુધિરકેશિકા"
केशिका शक्ती,રુધિરકેશિકા બળ
"कॅप्सूल, कॅप्सूल, कॅप्सूल","કેપ્સ્યુલ, કેપ્સ્યુલ, કેપ્સ્યુલ"
पकडणे,કેપ્ચર
कार्बन 14 शेड्यूलिंग,કાર્બન 14 શેડ્યુલિંગ
"अविभाज्य बिंदू, मुख्य संख्या, संख्या संख्या","મુખ્ય બિંદુ, મુખ્ય સંખ્યા, ગણતરી સંખ્યા"
कार्नोचे प्रमेय,કાર્નો પ્રમેય
वाहक,વાહક
कार्टेशियन अक्ष,કાર્ટેશિયન અક્ષ
काडतूस,કારતૂસ
"सोपानी (वि.), सोपानीपत (सं.)","સોપાની (વિ.), સોપાનીપત (સં.)"
प्रेरित,પ્રેરિત
"आपत्ती, आपत्ती","આપત્તિ, આફત"
लिमिटर डायोड,લિમિટર ડાયોડ
"ऑर्थोमीटर, कॅथेटोमीटर","ઓર્થોમીટર, કેથેટોમીટર"
कॅथेट्रॉन,કેથેટ્રોન
कॅथोड,કેથોડ
cation,cation
तेजस्वी पृष्ठ,બીમિંગ પાનું
कोटोर,કોટર
"सीमांत, कव्हर, छेदनबिंदू, सर्वोच्च संख्या, आवरण","સીમાંત, આવરણ, આંતરછેદ, સૌથી વધુ સંખ્યા, આવરણ"
आकाशीय,આકાશી
सेल-स्थिर,કોષ-સતત
सिमेंट लेन्स,સિમેન્ટેડ લેન્સ
लक्ष केंद्रित,ફોકસ
सेंटीग्रेड,સેન્ટીગ્રેડ
सेंटीमीटर,સેન્ટીમીટર
सेंटीमीटर-ग्राम-सेकंद पद्धत,સેન્ટીમીટર-ગ્રામ-સેકન્ડ પદ્ધતિ
"मध्यवर्ती, मध्यवर्ती","કેન્દ્રિય, કેન્દ્રિય"
केंद्रीय संसाधन युनिट,કેન્દ્રીય સંસાધન એકમ
केंद्र,કેન્દ્ર
संरेखन केंद्र,સંરેખણ કેન્દ્ર
मध्य किरण,મધ્ય કિરણ
केंद्राभिमुख,કેન્દ્રબિંદુ
केंद्रक,ન્યુક્લિયસ
सिरॅमिक,સિરામિક
c हरभरा. पासून. पद्धत,c ગ્રામ. થી. પદ્ધતિ
क्रमिक क्षय,સીરીયલ સડો
"कक्ष, खोली, खोली","કોષ, ઓરડો, ઓરડો"
"संधी, संधी, संधी","તક, તક, તક"
चल,ચલ
"वाहिनी, वाहिनी, जलवाहिनी, जलमार्ग","ચેનલ, ચેનલ, ચેનલ, જળમાર્ગ"
"channelization, channelization","ચેનલાઈઝેશન, ચેનલાઈઝેશન"
"गोंधळ, अव्यवस्था","અરાજકતા, અવ્યવસ્થા"
"वर्ण, वर्ण, वर्ण","પાત્ર, પાત્ર, પાત્ર"
